,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
7633,6,37,1103,43285,8,34.06659,-118.22688,WGS84,2-Methylpentane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,2.09,1.497462,7.67,2018-02-01 00:00,5.84,2018-01-02 00:00,5.06,2018-11-16 00:00,4.83,2018-11-04 00:00,,,,,7.67,5.84,5.06,4.36,2.67,1.58,0.77,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7634,6,37,1103,43291,8,34.06659,-118.22688,WGS84,"2,3-Dimethylpentane",24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,1.17,0.795397,3.91,2018-02-01 00:00,3.13,2018-01-02 00:00,2.72,2018-11-16 00:00,2.6,2018-11-04 00:00,,,,,3.91,3.13,2.72,2.47,1.6,0.89,0.46,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7635,6,37,1103,43359,5,34.06659,-118.22688,WGS84,Chlorodifluoromethane,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,25,41,N,24,61,0,8,,,Certification not required,0,0.504,0.180139,1.0,2018-01-02 00:00,0.99,2018-08-06 00:00,0.73,2018-10-29 00:00,0.62,2018-07-25 00:00,,,,,1.0,1.0,0.99,0.73,0.56,0.47,0.34,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7636,6,37,1103,43372,4,34.06659,-118.22688,WGS84,Methyl tert-butyl ether,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,53,87,N,53,61,0,9,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7637,6,37,1103,43502,4,34.06659,-118.22688,WGS84,Formaldehyde,24 HOUR,,Observed Values,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,34,56,N,34,61,0,28,,,Certification not required,0,3.117647,1.37013,6.3,2018-02-01 00:00,6.3,2018-07-07 00:00,5.7,2018-01-02 00:00,5.5,2018-08-06 00:00,,,,,6.3,6.3,6.3,5.5,3.6,3.0,1.6,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7638,6,37,1103,43502,5,34.06659,-118.22688,WGS84,Formaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,2,,,Certification not required,0,3.714286,1.745834,7.4,2018-01-02 00:00,7.3,2018-08-06 00:00,6.2,2018-07-25 00:00,6.2,2018-10-29 00:00,,,,,7.4,7.4,7.3,6.2,4.7,3.5,1.9,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7639,6,37,1103,43502,8,34.06659,-118.22688,WGS84,Formaldehyde,24 HOUR,,Observed Values,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,34,56,N,34,61,0,28,,,Certification not required,0,3.117647,1.37013,6.3,2018-02-01 00:00,6.3,2018-07-07 00:00,5.7,2018-01-02 00:00,5.5,2018-08-06 00:00,,,,,6.3,6.3,6.3,5.5,3.6,3.0,1.6,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7640,6,37,1103,43503,4,34.06659,-118.22688,WGS84,Acetaldehyde,24 HOUR,,Observed Values,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,34,56,N,34,61,0,28,,,Certification not required,0,2.614706,1.511598,6.9,2018-02-01 00:00,6.4,2018-01-02 00:00,5.6,2018-07-07 00:00,4.8,2018-08-06 00:00,,,,,6.9,6.9,6.4,4.8,3.3,2.2,1.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7641,6,37,1103,43503,5,34.06659,-118.22688,WGS84,Acetaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,2,,,Certification not required,0,2.214286,1.300346,6.6,2018-01-02 00:00,4.4,2018-10-29 00:00,3.8,2018-11-10 00:00,3.6,2018-02-07 00:00,,,,,6.6,6.6,4.4,3.8,3.2,1.9,1.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7642,6,37,1103,43503,8,34.06659,-118.22688,WGS84,Acetaldehyde,24 HOUR,,Observed Values,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,34,56,N,34,61,0,28,,,Certification not required,0,2.614706,1.511598,6.9,2018-02-01 00:00,6.4,2018-01-02 00:00,5.6,2018-07-07 00:00,4.8,2018-08-06 00:00,,,,,6.9,6.9,6.4,4.8,3.3,2.2,1.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7643,6,37,1103,43505,4,34.06659,-118.22688,WGS84,Acrolein - Unverified,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,54,89,Y,54,61,0,8,,,Certification not required,0,0.687778,0.362391,2.13,2018-11-04 00:00,1.56,2018-07-13 00:00,1.26,2018-01-14 00:00,1.14,2018-01-02 00:00,,,,,2.13,1.56,1.26,1.11,0.87,0.66,0.36,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7644,6,37,1103,43505,5,34.06659,-118.22688,WGS84,Acrolein - Unverified,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.9525,0.351722,1.53,2018-01-02 00:00,1.41,2018-10-17 00:00,1.38,2018-10-29 00:00,1.32,2018-05-14 00:00,,,,,1.53,1.53,1.41,1.38,1.17,1.05,0.45,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-06-25
7645,6,37,1103,43551,4,34.06659,-118.22688,WGS84,Acetone,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,48,79,N,48,61,0,14,,,Certification not required,0,21.759375,12.030636,63.12,2018-01-02 00:00,62.82,2018-02-01 00:00,46.47,2018-11-04 00:00,35.4,2018-12-22 00:00,,,,,63.12,63.12,46.47,35.22,26.1,19.74,9.63,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7646,6,37,1103,43551,5,34.06659,-118.22688,WGS84,Acetone,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,19.403571,10.99547,57.0,2018-10-29 00:00,39.0,2018-03-15 00:00,36.0,2018-01-02 00:00,27.3,2018-08-06 00:00,,,,,57.0,57.0,39.0,36.0,25.8,17.7,9.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-06-25
7647,6,37,1103,43551,8,34.06659,-118.22688,WGS84,Acetone,24 HOUR,,Observed Values,DNPH-COATED CARTRIDGES - HPLC (TO-14),2018,Parts per billion Carbon,No Events,34,56,N,34,61,0,28,,,Certification not required,0,6.976471,5.919616,29.4,2018-02-01 00:00,18.0,2018-03-27 00:00,15.9,2018-04-14 00:00,13.9,2018-01-02 00:00,,,,,29.4,29.4,18.0,13.9,9.9,5.1,2.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7648,6,37,1103,43552,5,34.06659,-118.22688,WGS84,Methyl ethyl ketone,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.596296,0.497286,1.7,2018-01-02 00:00,1.7,2018-02-07 00:00,1.7,2018-11-10 00:00,1.1,2018-01-14 00:00,,,,,1.7,1.7,1.7,1.7,0.9,0.4,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7649,6,37,1103,43702,5,34.06659,-118.22688,WGS84,Acetonitrile,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.437143,0.441302,2.0,2018-10-17 00:00,1.92,2018-11-22 00:00,0.82,2018-11-10 00:00,0.3,2018-01-02 00:00,,,,,2.0,2.0,1.92,0.82,0.3,0.3,0.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-06-25
7650,6,37,1103,43802,4,34.06659,-118.22688,WGS84,Dichloromethane,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,52,85,N,52,61,0,10,,,Certification not required,0,0.477308,0.482108,2.24,2018-07-31 00:00,2.14,2018-09-29 00:00,1.72,2018-11-04 00:00,1.49,2018-10-05 00:00,,,,,2.24,2.14,1.72,1.18,0.48,0.31,0.18,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7651,6,37,1103,43802,5,34.06659,-118.22688,WGS84,Dichloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.285714,0.210316,1.2,2018-10-17 00:00,0.5,2018-01-02 00:00,0.5,2018-10-29 00:00,0.4,2018-01-14 00:00,,,,,1.2,1.2,0.5,0.5,0.3,0.2,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7652,6,37,1103,43803,4,34.06659,-118.22688,WGS84,Chloroform,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.039818,0.029281,0.23,2018-11-04 00:00,0.07,2018-10-17 00:00,0.07,2018-12-22 00:00,0.06,2018-01-02 00:00,,,,,0.23,0.07,0.07,0.06,0.04,0.03,0.02,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7653,6,37,1103,43803,5,34.06659,-118.22688,WGS84,Chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.017857,0.039002,0.1,2018-01-02 00:00,0.1,2018-01-14 00:00,0.1,2018-03-15 00:00,0.1,2018-10-17 00:00,,,,,0.1,0.1,0.1,0.1,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7654,6,37,1103,43804,4,34.06659,-118.22688,WGS84,Carbon tetrachloride,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.074364,0.008978,0.1,2018-03-15 00:00,0.1,2018-12-04 00:00,0.1,2018-12-16 00:00,0.09,2018-02-25 00:00,,,,,0.1,0.1,0.1,0.09,0.08,0.07,0.07,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7655,6,37,1103,43804,5,34.06659,-118.22688,WGS84,Carbon tetrachloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.103571,0.018898,0.2,2018-02-25 00:00,0.1,2018-01-02 00:00,0.1,2018-01-14 00:00,0.1,2018-01-26 00:00,,,,,0.2,0.2,0.1,0.1,0.1,0.1,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7656,6,37,1103,43811,5,34.06659,-118.22688,WGS84,Trichlorofluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.207143,0.026227,0.3,2018-01-02 00:00,0.3,2018-01-14 00:00,0.2,2018-01-26 00:00,0.2,2018-02-19 00:00,,,,,0.3,0.3,0.3,0.2,0.2,0.2,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7657,6,37,1103,43814,5,34.06659,-118.22688,WGS84,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-14 00:00,0.0,2018-01-26 00:00,0.0,2018-02-19 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7658,6,37,1103,43817,4,34.06659,-118.22688,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,53,87,Y,53,61,0,9,,,Certification not required,0,0.047925,0.030969,0.16,2018-02-01 00:00,0.12,2018-01-02 00:00,0.1,2018-11-16 00:00,0.1,2018-12-22 00:00,,,,,0.16,0.12,0.1,0.08,0.06,0.04,0.02,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7659,6,37,1103,43817,5,34.06659,-118.22688,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.021429,0.049868,0.2,2018-01-02 00:00,0.1,2018-01-14 00:00,0.1,2018-03-15 00:00,0.1,2018-10-29 00:00,,,,,0.2,0.2,0.1,0.1,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7660,6,37,1103,43819,5,34.06659,-118.22688,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-14 00:00,0.0,2018-01-26 00:00,0.0,2018-02-19 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7661,6,37,1103,43821,5,34.06659,-118.22688,WGS84,"1,1,2-Trichloro-1,2,2-trifluoroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.117857,0.039002,0.2,2018-01-02 00:00,0.2,2018-01-14 00:00,0.2,2018-04-20 00:00,0.2,2018-05-02 00:00,,,,,0.2,0.2,0.2,0.2,0.1,0.1,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7662,6,37,1103,43823,5,34.06659,-118.22688,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.489286,0.049735,0.6,2018-01-02 00:00,0.6,2018-01-14 00:00,0.5,2018-01-26 00:00,0.5,2018-02-19 00:00,,,,,0.6,0.6,0.6,0.5,0.5,0.5,0.4,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7663,6,37,1103,43824,4,34.06659,-118.22688,WGS84,Trichloroethylene,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.009091,0.020662,0.1,2018-12-22 00:00,0.1,2018-12-28 00:00,0.04,2018-01-02 00:00,0.04,2018-07-07 00:00,,,,,0.1,0.1,0.04,0.02,0.02,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7664,6,37,1103,43824,5,34.06659,-118.22688,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-14 00:00,0.0,2018-01-26 00:00,0.0,2018-02-19 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7665,6,37,1103,43827,5,34.06659,-118.22688,WGS84,Carbon Tetrafluoride,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,20,33,N,19,61,0,13,,,Certification not required,0,0.1,0.0,0.1,2018-01-02 00:00,0.1,2018-01-14 00:00,0.1,2018-01-26 00:00,0.1,2018-02-19 00:00,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7666,6,37,1103,43829,4,34.06659,-118.22688,WGS84,"1,2-Dichloropropane",24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.000545,0.004045,0.03,2018-04-26 00:00,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,,,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7667,6,37,1103,43830,5,34.06659,-118.22688,WGS84,"trans-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.2,0.0,0.2,2018-01-02 00:00,0.2,2018-01-14 00:00,0.2,2018-01-26 00:00,0.2,2018-02-19 00:00,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7668,6,37,1103,43831,5,34.06659,-118.22688,WGS84,"cis-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,27,61,0,5,,,Certification not required,0,0.2,0.0,0.2,2018-01-02 00:00,0.2,2018-01-14 00:00,0.2,2018-01-26 00:00,0.2,2018-02-19 00:00,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7669,6,37,1103,43834,5,34.06659,-118.22688,WGS84,"1,1,1,2,2-Pentafluoroethane",24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,25,41,N,24,61,0,8,,,Certification not required,0,6.6472,13.874685,64.0,2018-10-17 00:00,32.0,2018-12-16 00:00,16.6,2018-12-28 00:00,11.4,2018-03-15 00:00,,,,,64.0,64.0,32.0,16.6,3.4,1.74,0.54,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7670,6,37,1103,43848,5,34.06659,-118.22688,WGS84,Halocarbon 134a,24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,25,41,N,24,61,0,8,,,Certification not required,0,0.7128,0.37058,1.4,2018-08-06 00:00,1.34,2018-01-02 00:00,1.3,2018-12-16 00:00,1.28,2018-10-17 00:00,,,,,1.4,1.4,1.34,1.3,0.94,0.66,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7671,6,37,1103,43854,5,34.06659,-118.22688,WGS84,"1,1-Difluoroethane",24 HOUR,,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2018,Parts per billion Carbon,No Events,25,41,N,24,61,0,8,,,Certification not required,0,1.2968,2.414206,12.6,2018-05-02 00:00,2.0,2018-03-15 00:00,1.9,2018-12-16 00:00,1.76,2018-01-02 00:00,,,,,12.6,12.6,2.0,1.9,0.98,0.7,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7672,6,37,1103,43860,4,34.06659,-118.22688,WGS84,Vinyl chloride,24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7673,6,37,1103,43954,8,34.06659,-118.22688,WGS84,n-Undecane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,2.061552,3.596344,22.08,2018-09-29 00:00,11.14,2018-07-19 00:00,9.5,2018-10-05 00:00,7.64,2018-10-11 00:00,,,,,22.08,11.14,9.5,6.03,1.55,0.7,0.33,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7674,6,37,1103,43960,8,34.06659,-118.22688,WGS84,2-Methylheptane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,0.438103,0.258745,1.36,2018-02-01 00:00,1.14,2018-01-02 00:00,0.95,2018-11-16 00:00,0.88,2018-02-07 00:00,,,,,1.36,1.14,0.95,0.82,0.55,0.37,0.19,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7675,6,37,1103,44201,1,34.06659,-118.22688,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2018,Parts per million,No Events,8513,96,Y,350,365,0,245,0.0,0.0,Certified,0,0.047963,0.01381,0.098,2018-07-06 12:00,0.096,2018-07-07 13:00,0.091,2018-09-08 14:00,0.085,2018-08-07 14:00,,,,,0.085,0.078,0.071,0.066,0.055,0.048,0.031,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
