,Unnamed: 0_x,id,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,last_seen,model,hidden,flagged,downgraded,age,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg,fips_id,Unnamed: 0_y,OBJECTID,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
231,2948,9122,34.052506,-118.259712,CCA Test 12,inside,0.45,82.0,27.77777777777778,11.0,1008.47,2022-02-03 16:33:27,PMS5003+PMS5003+BME280,False,False,False,13267,False,0.36,0.48,0.8,3.37,2.59,0.52,060372092001,52461,52462,60372092001.0,6,37,209200,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,101.6070258,0.0,101.6070258,101.6070258,4356,2381.0,2051.0,0.744,323,0.157484154,1160,0.565577767,568,0.276938079,1393,313,435,645,0.224694903,25086,31,3145,796,20883,231,31,3145,796,5172,231,14196,1515,0,3322,7512,14252,0.13242446,23.43341891,42.87105115,246.8923758,0.305097012,30.95258399,7.834103929,205.5271261,2.273464834,0.305097012,30.95258399,7.834103929,50.90199186,2.273464834,139.714748,14.91038625,0.0,270.3257947,0,12.23110678,0.35658734,0.35658734,0.63647021,0.595599259,0.445577432,0.175150949,0.185302785,0.380496885,0.295903811,0.105215454,0.05552898,0.388885229,39.024046,14.18344658,9.066193189,15.77440623,117.6044659,44.0914392,50.39021622,25.19510811,31.49388514,37.79266217,0.0,0.139575319,0.973368129,154.0,970.0116623,0.035353535,616263,470236,883570,534521,0.000248368,0.900362475,0.000215432,0.914512644,0.000479681,0.740187533,0.000396005,0.533459948,8,11,16,20,15.16666667,2667.000633,411197.4914
232,4120,55881,34.052506,-118.262002,diet coke bedroom,inside,1.47,85.0,29.444444444444446,17.0,991.67,2022-02-12 21:40:45,PMS5003+PMS5003+BME280,False,False,False,0,False,1.83,2.21,2.25,2.18,2.1,1.75,060372092001,52461,52462,60372092001.0,6,37,209200,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,101.6070258,0.0,101.6070258,101.6070258,4356,2381.0,2051.0,0.744,323,0.157484154,1160,0.565577767,568,0.276938079,1393,313,435,645,0.224694903,25086,31,3145,796,20883,231,31,3145,796,5172,231,14196,1515,0,3322,7512,14252,0.13242446,23.43341891,42.87105115,246.8923758,0.305097012,30.95258399,7.834103929,205.5271261,2.273464834,0.305097012,30.95258399,7.834103929,50.90199186,2.273464834,139.714748,14.91038625,0.0,270.3257947,0,12.23110678,0.35658734,0.35658734,0.63647021,0.595599259,0.445577432,0.175150949,0.185302785,0.380496885,0.295903811,0.105215454,0.05552898,0.388885229,39.024046,14.18344658,9.066193189,15.77440623,117.6044659,44.0914392,50.39021622,25.19510811,31.49388514,37.79266217,0.0,0.139575319,0.973368129,154.0,970.0116623,0.035353535,616263,470236,883570,534521,0.000248368,0.900362475,0.000215432,0.914512644,0.000479681,0.740187533,0.000396005,0.533459948,8,11,16,20,15.16666667,2667.000633,411197.4914
233,2942,9112,34.049916,-118.260977,CCA Test 04,inside,0.42,83.0,28.333333333333336,10.0,1008.53,2022-02-03 16:31:59,PMS5003+PMS5003+BME280,False,False,False,13269,False,0.43,0.52,0.82,2.66,2.75,0.63,060372077101,42813,42814,60372077101.0,6,37,207710,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,272.1119562,0.0,272.1119562,266.03772,4350,3483.0,2940.0,0.808,822,0.279591837,1637,0.556802721,481,0.163605442,2208,352,443,1413,0.15942029,63353,2027,16313,3854,30119,11040,2027,16004,3854,27742,11040,1293,1084,309,9953,14866,38534,0.157103847,13.09212844,16.3510648,238.1354043,7.619220312,61.31837245,14.48666753,113.2132692,41.49787481,7.619220312,60.15688302,14.48666753,104.2784459,41.49787481,4.860213056,4.074610172,1.161489431,251.2275327,0,21.54863946,0.800138687,0.800138687,0.706480858,0.706480858,0.788157496,0.550284271,0.596046583,0.37584524,0.12850243,0.067357118,0.034852335,0.380926946,30.43272066,9.341858739,5.303813866,15.78704806,158.4218518,51.74340811,28.22367715,9.407892383,138.7664126,37.63156953,0.0,0.609334138,0.977678326,282.33,664.0325641,0.064903448,579289,453331,1041770,581800,0.000233466,0.846343327,0.000207687,0.881635884,0.000565566,0.872715423,0.000431032,0.580645097,18,16,18,20,18.33333333,5245.425276,1101222.944
234,2944,29235,34.049916,-118.260977,CCA Test 07,inside,0.6,81.0,27.222222222222225,11.0,1008.51,2022-02-03 16:32:06,PMS5003+PMS5003+BME280,False,False,False,13269,False,0.46,0.57,0.83,2.4,2.4,0.55,060372077101,42813,42814,60372077101.0,6,37,207710,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,272.1119562,0.0,272.1119562,266.03772,4350,3483.0,2940.0,0.808,822,0.279591837,1637,0.556802721,481,0.163605442,2208,352,443,1413,0.15942029,63353,2027,16313,3854,30119,11040,2027,16004,3854,27742,11040,1293,1084,309,9953,14866,38534,0.157103847,13.09212844,16.3510648,238.1354043,7.619220312,61.31837245,14.48666753,113.2132692,41.49787481,7.619220312,60.15688302,14.48666753,104.2784459,41.49787481,4.860213056,4.074610172,1.161489431,251.2275327,0,21.54863946,0.800138687,0.800138687,0.706480858,0.706480858,0.788157496,0.550284271,0.596046583,0.37584524,0.12850243,0.067357118,0.034852335,0.380926946,30.43272066,9.341858739,5.303813866,15.78704806,158.4218518,51.74340811,28.22367715,9.407892383,138.7664126,37.63156953,0.0,0.609334138,0.977678326,282.33,664.0325641,0.064903448,579289,453331,1041770,581800,0.000233466,0.846343327,0.000207687,0.881635884,0.000565566,0.872715423,0.000431032,0.580645097,18,16,18,20,18.33333333,5245.425276,1101222.944
235,2945,29219,34.049916,-118.260977,CCA Test 08,inside,0.49,81.0,27.222222222222225,12.0,1007.67,2022-02-03 16:32:20,PMS5003+PMS5003+BME280,False,False,False,13269,False,0.41,0.51,0.8,2.96,2.61,0.56,060372077101,42813,42814,60372077101.0,6,37,207710,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,272.1119562,0.0,272.1119562,266.03772,4350,3483.0,2940.0,0.808,822,0.279591837,1637,0.556802721,481,0.163605442,2208,352,443,1413,0.15942029,63353,2027,16313,3854,30119,11040,2027,16004,3854,27742,11040,1293,1084,309,9953,14866,38534,0.157103847,13.09212844,16.3510648,238.1354043,7.619220312,61.31837245,14.48666753,113.2132692,41.49787481,7.619220312,60.15688302,14.48666753,104.2784459,41.49787481,4.860213056,4.074610172,1.161489431,251.2275327,0,21.54863946,0.800138687,0.800138687,0.706480858,0.706480858,0.788157496,0.550284271,0.596046583,0.37584524,0.12850243,0.067357118,0.034852335,0.380926946,30.43272066,9.341858739,5.303813866,15.78704806,158.4218518,51.74340811,28.22367715,9.407892383,138.7664126,37.63156953,0.0,0.609334138,0.977678326,282.33,664.0325641,0.064903448,579289,453331,1041770,581800,0.000233466,0.846343327,0.000207687,0.881635884,0.000565566,0.872715423,0.000431032,0.580645097,18,16,18,20,18.33333333,5245.425276,1101222.944
236,2957,6162,33.8681,-118.34815,CCA 179th and Amie,outside,5.39,95.0,35.0,12.0,1015.96,2022-02-12 21:40:11,PMS5003+PMS5003+BME280,False,False,False,1,False,4.7,3.59,6.09,17.05,14.08,18.84,060376503003,33122,33123,60376503003.0,6,37,650300,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,57.4003416,0.0,57.4003416,56.8333259,1139,520.0,485.0,0.798,20,0.041237113,250,0.515463918,215,0.443298969,640,116,207,317,0.18125,171,98,4,2,51,16,98,4,2,28,16,0,23,0,46,61,64,0.269005848,9.149561314,20.04105834,3.008798048,1.724340402,0.070381241,0.03519062,0.897360821,0.281524964,1.724340402,0.070381241,0.03519062,0.492668686,0.281524964,0.0,0.404692135,0.0,12.15835936,0,0.35257732,0.6470664,0.6470664,0.695799686,0.599538699,0.471728079,0.645582097,0.716771178,0.817662179,0.261068702,0.421701603,3.742690058,0.064396882,26.07276021,0.0,5.956807,20.11595321,156.141231,0.0,33.44927829,44.59903772,100.3478349,22.29951886,488.17,0.0,0.0,19.0,211.8454292,0.016681299,372037,331056,301321,231225,0.000149939,0.543547404,0.000151669,0.643836069,0.000163584,0.252423744,0.000171305,0.230766006,9,12,18,16,14.83333333,2326.659477,232295.4839
237,2962,57013,33.845818,-118.293374,CCA Wishing Tree Park,outside,2.36,103.0,39.44444444444444,13.0,1016.6,2022-02-12 21:40:45,PMS5003+PMS5003+BME280,False,False,False,0,False,2.48,3.54,7.91,18.98,16.41,19.82,060375435021,40397,40398,60375435021.0,6,37,543502,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,110.315324,2.3118676,108.0034564,108.0034564,1287,490.0,398.0,0.552,16,0.040201005,207,0.520100503,175,0.439698492,696,128,254,314,0.183908046,225,78,39,19,27,62,78,39,19,3,62,1,23,0,65,107,53,0.288888889,4.53689184,11.9162853,2.083266661,0.722199109,0.361099555,0.175920296,0.249991999,0.574055702,0.722199109,0.361099555,0.175920296,0.027776889,0.574055702,0.009258963,0.212956148,0.0,6.620158501,0,0.565326633,0.925391757,0.925391757,0.796386026,0.745246077,0.665251851,0.728471807,0.79825774,0.830824409,0.297619048,0.488599349,3.093333333,0.123275532,19.79673536,5.550603638,5.322778396,8.92335333,67.16822074,5.92573628,5.92573628,17.77720884,23.70294512,29.6286814,800.65,0.0,0.0,4.33,25.65843809,0.003364413,373540,331921,491429,299605,0.000150545,0.545743293,0.000152065,0.645518317,0.000266792,0.411681722,0.000221965,0.299010269,15,17,11,14,13.66666667,3572.527202,446440.8456
238,2978,31541,34.194787,-118.179425,CEC,outside,0.21,89.0,31.666666666666668,6.0,979.83,2022-02-12 21:41:03,PMS5003+PMS5003+BME280,False,False,False,0,False,0.11,0.19,0.4,1.59,2.0,6.34,060374607001,36934,36935,60374607001.0,6,37,460700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,378.6506038,0.0,378.6506038,378.6506,837,284.0,257.0,0.486,0,0.0,5,0.019455253,252,0.980544747,380,73,89,218,0.192105263,654,54,70,7,428,95,54,70,7,111,95,165,152,0,143,214,297,0.218654434,0.750031824,2.210481114,1.72718596,0.142611685,0.184866999,0.0184867,1.13032965,0.250890927,0.142611685,0.184866999,0.0184867,0.293146241,0.250890927,0.435757926,0.401425483,0.0,2.477217783,0,2.544747082,0.653264329,0.653264329,0.905250028,0.847119374,0.753291174,0.608234354,0.674213783,0.427694044,0.877263581,0.735009671,0.581039755,0.657730343,17.98633625,4.722503533,2.040523779,11.22330893,45.65771143,6.760850172,8.451062716,0.0,57.46722647,1.690212543,962.92,0.0,0.0,2.0,3.380425086,0.002389486,261824,230035,34621,29698,0.000105521,0.382525812,0.000105387,0.447370929,1.88e-05,0.029002832,2.2e-05,0.029639048,18,20,9,13,13.66666667,5560.898453,1532374.65
239,5943,23683,34.187877,-118.179225,Hillside School indoors,inside,0.59,81.0,27.222222222222225,22.0,982.17,2022-02-12 21:39:45,PMS5003+PMS5003+BME280,False,False,False,1,False,0.58,0.73,0.9,2.32,2.68,2.93,060374607001,36934,36935,60374607001.0,6,37,460700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,378.6506038,0.0,378.6506038,378.6506,837,284.0,257.0,0.486,0,0.0,5,0.019455253,252,0.980544747,380,73,89,218,0.192105263,654,54,70,7,428,95,54,70,7,111,95,165,152,0,143,214,297,0.218654434,0.750031824,2.210481114,1.72718596,0.142611685,0.184866999,0.0184867,1.13032965,0.250890927,0.142611685,0.184866999,0.0184867,0.293146241,0.250890927,0.435757926,0.401425483,0.0,2.477217783,0,2.544747082,0.653264329,0.653264329,0.905250028,0.847119374,0.753291174,0.608234354,0.674213783,0.427694044,0.877263581,0.735009671,0.581039755,0.657730343,17.98633625,4.722503533,2.040523779,11.22330893,45.65771143,6.760850172,8.451062716,0.0,57.46722647,1.690212543,962.92,0.0,0.0,2.0,3.380425086,0.002389486,261824,230035,34621,29698,0.000105521,0.382525812,0.000105387,0.447370929,1.88e-05,0.029002832,2.2e-05,0.029639048,18,20,9,13,13.66666667,5560.898453,1532374.65
240,5944,23089,34.18797,-118.17923,Hillside School outdoors,outside,0.04,87.0,30.55555555555556,7.0,980.34,2022-02-12 21:40:37,PMS5003+PMS5003+BME280,False,False,False,0,False,0.18,0.24,0.38,1.72,2.25,6.96,060374607001,36934,36935,60374607001.0,6,37,460700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,378.6506038,0.0,378.6506038,378.6506,837,284.0,257.0,0.486,0,0.0,5,0.019455253,252,0.980544747,380,73,89,218,0.192105263,654,54,70,7,428,95,54,70,7,111,95,165,152,0,143,214,297,0.218654434,0.750031824,2.210481114,1.72718596,0.142611685,0.184866999,0.0184867,1.13032965,0.250890927,0.142611685,0.184866999,0.0184867,0.293146241,0.250890927,0.435757926,0.401425483,0.0,2.477217783,0,2.544747082,0.653264329,0.653264329,0.905250028,0.847119374,0.753291174,0.608234354,0.674213783,0.427694044,0.877263581,0.735009671,0.581039755,0.657730343,17.98633625,4.722503533,2.040523779,11.22330893,45.65771143,6.760850172,8.451062716,0.0,57.46722647,1.690212543,962.92,0.0,0.0,2.0,3.380425086,0.002389486,261824,230035,34621,29698,0.000105521,0.382525812,0.000105387,0.447370929,1.88e-05,0.029002832,2.2e-05,0.029639048,18,20,9,13,13.66666667,5560.898453,1532374.65
241,13110,26809,34.188714,-118.179586,UM Children's Center Building 1,inside,0.0,88.0,31.111111111111114,15.0,981.26,2022-02-12 21:41:22,PMS5003+PMS5003+BME280,False,False,False,0,False,0.17,0.21,0.25,1.6,3.46,3.24,060374607001,36934,36935,60374607001.0,6,37,460700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,378.6506038,0.0,378.6506038,378.6506,837,284.0,257.0,0.486,0,0.0,5,0.019455253,252,0.980544747,380,73,89,218,0.192105263,654,54,70,7,428,95,54,70,7,111,95,165,152,0,143,214,297,0.218654434,0.750031824,2.210481114,1.72718596,0.142611685,0.184866999,0.0184867,1.13032965,0.250890927,0.142611685,0.184866999,0.0184867,0.293146241,0.250890927,0.435757926,0.401425483,0.0,2.477217783,0,2.544747082,0.653264329,0.653264329,0.905250028,0.847119374,0.753291174,0.608234354,0.674213783,0.427694044,0.877263581,0.735009671,0.581039755,0.657730343,17.98633625,4.722503533,2.040523779,11.22330893,45.65771143,6.760850172,8.451062716,0.0,57.46722647,1.690212543,962.92,0.0,0.0,2.0,3.380425086,0.002389486,261824,230035,34621,29698,0.000105521,0.382525812,0.000105387,0.447370929,1.88e-05,0.029002832,2.2e-05,0.029639048,18,20,9,13,13.66666667,5560.898453,1532374.65
242,13111,26841,34.188472,-118.179636,UM Children's Center Building 2,inside,0.02,85.0,29.444444444444446,16.0,981.66,2022-02-12 21:39:30,PMS5003+PMS5003+BME280,False,False,False,1,False,0.08,0.07,0.09,0.8,0.96,1.84,060374607001,36934,36935,60374607001.0,6,37,460700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,378.6506038,0.0,378.6506038,378.6506,837,284.0,257.0,0.486,0,0.0,5,0.019455253,252,0.980544747,380,73,89,218,0.192105263,654,54,70,7,428,95,54,70,7,111,95,165,152,0,143,214,297,0.218654434,0.750031824,2.210481114,1.72718596,0.142611685,0.184866999,0.0184867,1.13032965,0.250890927,0.142611685,0.184866999,0.0184867,0.293146241,0.250890927,0.435757926,0.401425483,0.0,2.477217783,0,2.544747082,0.653264329,0.653264329,0.905250028,0.847119374,0.753291174,0.608234354,0.674213783,0.427694044,0.877263581,0.735009671,0.581039755,0.657730343,17.98633625,4.722503533,2.040523779,11.22330893,45.65771143,6.760850172,8.451062716,0.0,57.46722647,1.690212543,962.92,0.0,0.0,2.0,3.380425086,0.002389486,261824,230035,34621,29698,0.000105521,0.382525812,0.000105387,0.447370929,1.88e-05,0.029002832,2.2e-05,0.029639048,18,20,9,13,13.66666667,5560.898453,1532374.65
243,2990,90833,34.111214,-118.284221,"Cedarhurst, Los Feliz",outside,0.53,100.0,37.77777777777778,6.0,999.31,2022-02-12 21:40:38,PMS5003+PMS5003+BME280,False,False,False,0,False,0.39,0.75,1.79,5.98,5.44,11.75,060371952012,42115,42116,60371952012.0,6,37,195201,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,62.7144742,0.0,62.7144742,62.7144742,974,493.0,493.0,0.678,19,0.038539554,214,0.434077079,260,0.527383367,700,224,145,331,0.32,145,0,5,3,131,6,0,5,3,66,6,45,20,0,63,47,35,0.434482759,7.86102421,15.53070503,2.312065944,0.0,0.079726412,0.047835847,2.088831991,0.095671694,0.0,0.079726412,0.047835847,1.052388637,0.095671694,0.717537707,0.318905647,0.0,10.17309015,0,0.294117647,0.302876213,0.26088337,0.738250026,0.636116211,0.392302278,0.44758628,0.495389169,0.77915976,0.259159964,0.343195266,4.827586207,0.021762081,27.28699102,0.0,2.20062802,25.086363,125.9192571,0.0,40.81992288,0.0,132.6647493,10.20498072,127.41,0.0,0.0,11.0,112.2547879,0.011293634,438334,358301,269596,163465,0.000176658,0.640407562,0.00016415,0.69682201,0.000146361,0.22584696,0.000121105,0.163140514,7,13,16,20,15.33333333,2614.452312,253801.4945
244,2996,39155,33.943542,-118.195308,CEHAT 7,outside,5.89,74.0,23.333333333333336,27.0,1014.65,2022-02-12 21:40:57,PMS5003+PMS5003+BME280,False,False,False,0,False,6.07,6.59,7.67,10.17,8.95,13.27,060375359013,39003,39004,60375359013.0,6,37,535901,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,54.1386216,0.0,54.1386216,54.1386216,1716,481.0,481.0,0.563,18,0.037422037,202,0.41995842,261,0.542619543,788,161,340,287,0.204314721,186,20,3,15,148,0,20,3,15,118,0,0,30,0,84,92,10,0.451612903,8.884600047,31.69641098,3.435624966,0.369422039,0.055413306,0.27706653,2.733723091,0.0,0.369422039,0.055413306,0.27706653,2.179590032,0.0,0.0,0.554133059,0.0,12.32022501,0,0.386694387,0.498622668,0.429490189,0.678728039,0.525319234,0.487519839,0.48057032,0.524214652,0.956755297,0.195583596,0.381930185,4.23655914,0.039298885,24.58035856,0.0,0.0,24.58035856,130.0365579,0.0,0.0,0.0,0.0,130.0365579,460.0,0.0,0.0,3.67,43.3849243,0.002138695,387049,372098,124207,175150,0.000155989,0.565479991,0.000170471,0.723654348,6.74e-05,0.104051148,0.000129761,0.174802318,10,9,16,16,13.83333333,2109.374591,219095.8105
245,3059,83227,33.777585,-118.360138,Chadwick School,outside,2.19,95.0,35.0,5.0,993.24,2022-02-12 21:41:22,PMS5003+PMS5003+BME280,False,False,False,0,False,0.92,1.46,2.06,2.52,1.93,6.59,060376702011,45069,45070,60376702011.0,6,37,670201,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,380.5468492,0.0,380.5468492,379.4263,1286,524.0,498.0,0.552,0,0.0,65,0.130522088,433,0.869477912,798,154,176,468,0.192982456,418,2,15,1,392,8,2,15,1,23,8,346,23,0,70,70,278,0.167464115,1.381032364,3.389327519,1.101663222,0.005271116,0.039533369,0.002635558,1.033138715,0.021084464,0.005271116,0.039533369,0.002635558,0.060617833,0.021084464,0.911903049,0.060617833,0.0,2.482695585,0,0.83935743,0.183507881,0.183507881,0.365246619,0.341792298,0.459940997,0.409970705,0.45576842,0.568480045,0.490610329,0.6875,1.909090909,0.402890322,14.45707052,0.0,2.115703581,12.34136694,47.66866429,0.0,10.09074181,0.0,43.72654782,11.77253211,-99999.0,0.0,0.0,1.0,1.681790301,0.000777605,102764,96771,-99999,-99999,4.14e-05,0.150138576,4.43e-05,0.188199762,-99999.0,-99999.0,-99999.0,-99999.0,9,4,9,1,5.5,6500.110831,1540051.952
246,3096,126047,34.237358,-118.551858,charliex-i,inside,0.0,82.0,27.77777777777778,16.0,990.18,2022-02-12 21:39:28,PMS5003+PMS5003+BME280,False,False,False,1,False,0.02,0.05,0.1,0.2,0.17,1.26,060371153012,47989,47990,60371153012.0,6,37,115301,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,258.214558,1.3570732,256.8574848,248.73555,2918,1330.0,1218.0,0.598,78,0.064039409,454,0.3727422,686,0.563218391,1364,329,399,636,0.241202346,611,232,85,23,231,40,232,85,23,70,40,27,134,0,281,215,115,0.4599018,5.347044281,11.73133474,2.456424102,0.932717499,0.341728394,0.092467683,0.928697165,0.160813362,0.932717499,0.341728394,0.092467683,0.281423383,0.160813362,0.108549019,0.538724762,0.0,7.803468382,0,0.501642036,0.81504274,0.81504274,0.854527552,0.799654043,0.600096231,0.691599712,0.763575808,0.939733686,0.346273732,0.618734177,2.232405892,0.291590199,20.62257451,0.0,3.594334973,17.02823954,115.4956416,0.0,12.4582704,7.47496224,134.5493203,9.96661632,438.55,0.017350763,0.22884851,10.67,26.58594903,0.003656614,160956,154387,145215,152749,6.49e-05,0.235157299,7.07e-05,0.300251073,7.88e-05,0.121650048,0.000113165,0.152445785,13,19,15,16,15.66666667,5534.968361,1044977.501
247,3108,29265,34.240106,-118.642964,Chatsworth Lake Manor,outside,0.0,98.0,36.66666666666667,7.0,981.07,2022-02-12 21:40:39,PMS5003+PMS5003+BME280,False,False,False,0,False,0.17,0.14,0.13,0.11,0.62,7.2,060371132351,36993,36994,60371132351.0,6,37,113235,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,354.2539266,0.0,354.2539266,353.44805,1834,768.0,712.0,0.63,41,0.05758427,234,0.328651685,437,0.613764045,971,258,247,466,0.265705458,110,0,9,32,68,1,0,9,32,51,1,0,17,0,23,46,41,0.209090909,2.172879437,5.188881365,0.311219711,0.0,0.025463431,0.090536643,0.192390367,0.00282927,0.0,0.025463431,0.090536643,0.144292775,0.00282927,0.0,0.048097592,0.0,2.484099148,0,0.154494382,0.652148956,0.561730535,0.777722317,0.601938433,0.319718426,0.331702146,0.347582811,0.082636026,0.113168724,0.203515264,8.827272727,0.000398711,16.50546017,0.0,0.724931324,15.78052884,79.52532882,0.0,12.64629596,1.806613708,90.33068541,9.033068541,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,95543,93267,-99999,-99999,3.85e-05,0.139588669,4.27e-05,0.1813852,-99999.0,-99999.0,-99999.0,-99999.0,5,12,12,1,7.166666667,8798.142459,1433643.855
248,3147,41253,33.826053,-118.197137,Chestnut Ave Indoors,inside,0.88,89.0,31.666666666666668,14.0,1014.87,2022-02-12 21:39:41,PMS5003+PMS5003+BME280,False,False,False,1,False,0.49,0.48,0.53,0.76,0.67,0.69,060375720023,34689,34690,60375720023.0,6,37,572002,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,76.8379689,0.0,76.8379689,72.31141,1355,478.0,470.0,0.556,30,0.063829787,147,0.312765957,293,0.623404255,464,99,153,212,0.213362069,16,0,0,5,11,0,0,0,5,5,0,0,6,0,6,7,3,0.375,6.61029843,18.73839827,0.221265219,0.0,0.0,0.069145381,0.152119838,0.0,0.0,0.0,0.069145381,0.069145381,0.0,0.0,0.082974457,0.0,6.831563649,0,0.034042553,0.896038233,0.385902662,0.996511906,0.526478001,0.150374867,0.136694827,0.144211326,1.09e-06,0.023340627,0.066666667,29.0,6.91e-13,25.25062969,3.203492485,2.659016933,19.38812027,105.5394893,0.0,0.0,16.65843096,108.2798012,16.65843096,71.08,0.170136591,0.947228659,10.0,83.2921548,0.007380074,362937,339405,137852,165607,0.000146272,0.530252271,0.000155494,0.660073163,7.48e-05,0.115481888,0.000122691,0.165278262,2,9,15,20,13.5,2432.025953,310959.2924
249,3170,56899,34.038165,-118.400973,"Cheviot Hills, LA",inside,0.0,82.0,27.77777777777778,25.0,1009.7,2022-02-12 21:40:17,PMS5003+PMS5003+BME280,False,False,False,1,False,0.29,0.69,1.41,4.25,3.96,4.38,060372690002,51863,51864,60372690002.0,6,37,269000,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,102.4239384,0.0,102.4239384,100.4606012,1081,357.0,357.0,0.672,15,0.042016807,77,0.215686275,265,0.742296919,291,55,60,176,0.189003436,92,5,0,0,87,0,5,0,0,48,0,34,5,0,32,28,32,0.347826087,3.55363193,10.7604373,0.915781898,0.049770755,0.0,0.0,0.866011143,0.0,0.049770755,0.0,0.0,0.477799251,0.0,0.338441136,0.049770755,0.0,4.469413828,0,0.257703081,0.304586689,0.131178347,0.738567839,0.492378559,0.500977033,0.41756592,0.464868937,0.670989028,0.156862745,0.480417755,3.163043478,0.114974665,20.5408521,0.0,0.337131382,20.20372072,104.1756465,0.0,0.0,0.0,99.97662812,37.49123554,346.01,0.0,4.56e-05,2.0,12.49707852,0.001850139,403369,300690,75074,20411,0.000162567,0.58932357,0.000137757,0.584780423,4.08e-05,0.062891269,1.51e-05,0.020370483,10,8,15,17,13.66666667,3342.318661,414504.1188
