name,pm_2.5,temp_f,model,hidden,flagged,downgraded,age,is_owner,1week_avg,fips_id,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,Pct_AO0,Pct_AO1,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,Low_transit_flag_dist,Low_transit_flag_freq,Pct_Water,Pct_Land,Pct_Unpr,Log_Acres,log_TotPop,Pct_HH_occupied,log_D2A_JPHH,log_D2A_WRKEMP,Pct_Workers,pct_E5_Ret,pct_E5_Off,pct_E5_Ind,pct_E5_Svc,pct_E5_Ent,pct_E8_Ret,pct_E8_off,pct_E8_Ind,pct_E8_Svc,pct_E8_Ent,pct_E8_Ed,pct_E8_Hlth,pct_E8_Pub,log_D3AAO,log_D3AMM,log_D3APO,log_D3B,log_D3BAO,log_D3BMM3,log_D3BMM4,log_D3BPO3,log_D3BPO4,log_D4A,log_D4C,log_D4D,log_D4E,log_D5AE,log_D5BR,log_D5BE,log_D5CR,pow_D5CRI,pow_D5CE,pow_D5CEI,pow_D5DR,pow_D5DRI,pow_D5DE,pow_D5DEI,pow_D2A_Ranked,log_1week_avg
Curtis_JKM,0.16,102.0,PMS5003+PMS5003+BME280,False,False,False,0,False,9.47,60374804003,6,37,480400,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,112.0865368,0.0,112.0865368,112.0865368,1986,846.0,758.0,0.674,0.036939314,0.319261214,0.643799472,1002,217,294,491,0.216566866,66,0,7,5,53,1,0,7,5,9,1,0,44,0,28,28,10,0.424242424,7.547739668,17.71845269,0.588830754,0.0,0.062451747,0.04460839,0.472848939,0.008921678,0.0,0.062451747,0.04460839,0.080295103,0.008921678,0.0,0.392553836,0.0,8.136570422,0.08707124,0.485523506,0.418207185,0.645522631,0.499619044,0.206853619,0.275914327,0.302582017,0.021149385,0.064327485,0.123595506,15.18181818,6.93e-07,21.8886627,0.0,2.256489058,19.63217364,97.10211691,0.0,11.41974796,5.70987398,91.35798368,22.83949592,572.66,0.0,0.0,8.33,47.56325025,0.004194361,339335,300218,627121,487125,0.00013676,0.495769664,0.000137541,0.58386248,0.000340458,0.525354127,0.000360891,0.486158032,3,8,14,15,11.5,2737.369888,453607.6961,False,False,0.0,1.0,1.0,4.7281533380170355,7.594381242551817,0.8959810874704491,0.08348714417001266,2.783888277381355,0.5045317220543807,0.0,0.10606060606060606,0.07575757575757576,0.803030303030303,0.015151515151515152,0.0,0.10606060606060606,0.07575757575757576,0.13636363636363635,0.015151515151515152,0.0,0.6666666666666666,0.0,3.1306417093656993,0.0,1.1806496389495418,3.0268516845963624,4.586008945441448,0.0,2.5192877832237413,1.9035801698832326,4.52567215315228,3.1713436976783034,2.2332350148592526,3.882867077171978,0.004185589187445642,12.61226748731794,13.348896378039813,13.096278095500079,0.00013675064920373357,0.9322405612045681,0.4110013210125202,0.9476131019530514,0.4499936178832403,0.9376596225136371,0.4526240279744165,0.930417234755581,1.1161231740339044,2.3485140248824456
CValleVista,19.47,92.0,PMS5003+PMS5003+BME280,False,False,False,0,False,5.78,61110058021,6,111,5802,1,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,767.312217,0.0,767.312217,305.19676,2701,940.0,889.0,0.52,0.01799775,0.174353206,0.807649044,1012,221,180,611,0.218379447,174,0,13,117,44,0,0,13,117,39,0,1,4,0,14,37,123,0.08045977,3.079980272,8.850028421,0.570124008,0.0,0.042595472,0.383359247,0.144169289,0.0,0.0,0.042595472,0.383359247,0.127786416,0.0,0.003276575,0.013106299,0.0,3.65010428,0.195725534,0.735790237,0.502254974,0.566817609,0.438703244,0.416975833,0.270973052,0.244568311,0.006917281,0.121043478,0.293423272,5.816091954,0.008098374,8.40022684,0.021205311,0.954549677,7.424471852,38.10662642,0.0,5.838562062,1.668160589,45.04033591,2.502240884,2000.0,0.0,0.0,1.0,0.834080295,0.000370233,18288,18769,0,0,0.001429541,0.336275375,0.001300668,0.318842796,0.0,0.0,0.0,0.0,8,6,8,1,5.333333333,11552.86383,3105269.172,True,False,0.0,1.0,0.3977478179524411,6.644196183087787,7.9017475185201445,0.9457446808510638,0.17875314257028233,1.919286280339769,0.3746760459089226,0.0,0.07471264367816093,0.6724137931034483,0.25287356321839083,0.0,0.0,0.07471264367816093,0.6724137931034483,0.22413793103448276,0.0,0.005747126436781609,0.022988505747126436,0.0,2.240733820899682,0.020983607115890368,0.6701598226584944,2.131140786083528,3.666291926289571,0.0,1.9225774846803159,0.9813893170215952,3.8295178798739817,1.2534030161925618,0.6931471805599453,0.6065431542281332,0.0003701644806744108,9.840015129580555,0.0,0.0,0.0014285201790191484,0.8967461206201897,0.5145370420789531,0.8919852253776992,0.0,0.0,0.0,0.0,1.2311444133449163,1.9139771019523042
CY,6.72,75.0,PMS5003+PMS5003+BME280,False,False,False,301,False,14.4,60377018011,6,37,701801,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,224.3210865,0.0,224.3210865,220.38609,1134,480.0,480.0,0.683,0.18125,0.470833333,0.347916667,523,114,140,269,0.217973231,12241,183,4757,1695,5122,484,183,4757,1695,3828,484,1161,133,0,945,1644,9652,0.077199575,2.177995898,5.145515309,55.54343289,0.830360936,21.58484685,7.691048015,23.24103123,2.196145864,0.830360936,21.58484685,7.691048015,17.36951729,2.196145864,5.268027578,0.603486363,0.0,57.72142879,25.50208333,0.743237348,0.743237348,0.754249812,0.705815641,0.73209015,0.477747,0.487853244,0.377657335,0.169570093,0.081949232,0.042725268,0.383937795,20.24894459,5.66839956,1.130246054,13.45029898,82.77278026,11.41221291,5.706106456,0.0,97.00380976,14.26526614,140.82,0.401384364,0.904698074,17.0,48.50190488,0.014991182,355706,268191,271317,170392,0.000143357,0.519687754,0.000122868,0.521576529,0.000147295,0.227288682,0.000126236,0.170053763,17,16,13,20,16.5,4620.823114,907812.9733,False,False,0.0,1.0,0.9824581961446589,5.417526436045777,7.034387929915503,1.0,3.277223346128498,0.041837735760415454,0.46119929453262787,0.014949759006617106,0.38861204149987744,0.13846907932358468,0.41842986684094435,0.03953925332897639,0.014949759006617106,0.38861204149987744,0.13846907932358468,0.31271954905644966,0.03953925332897639,0.09484519238624295,0.010865125398251777,0.0,3.0563072277840706,1.897379885108892,0.7562374913594668,2.670715105001832,4.428108136823516,2.518680900000083,1.9030185226570742,0.0,4.585006353016995,2.7255800606892975,2.8903717578961645,3.9020111512584577,0.014879924771283439,12.499458420898632,12.511046843663246,12.045862812721348,0.0001433467253672241,0.9366433376239034,0.4063908104893611,0.9369831997380089,0.41382697887267683,0.8622987986143315,0.40749128268883295,0.8376423463798263,1.3275316748885193,2.7343675094195836
SMC_CMD,2.03,98.0,PMS5003+PMS5003+BME280,False,False,False,1,False,9.22,60377018011,6,37,701801,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,224.3210865,0.0,224.3210865,220.38609,1134,480.0,480.0,0.683,0.18125,0.470833333,0.347916667,523,114,140,269,0.217973231,12241,183,4757,1695,5122,484,183,4757,1695,3828,484,1161,133,0,945,1644,9652,0.077199575,2.177995898,5.145515309,55.54343289,0.830360936,21.58484685,7.691048015,23.24103123,2.196145864,0.830360936,21.58484685,7.691048015,17.36951729,2.196145864,5.268027578,0.603486363,0.0,57.72142879,25.50208333,0.743237348,0.743237348,0.754249812,0.705815641,0.73209015,0.477747,0.487853244,0.377657335,0.169570093,0.081949232,0.042725268,0.383937795,20.24894459,5.66839956,1.130246054,13.45029898,82.77278026,11.41221291,5.706106456,0.0,97.00380976,14.26526614,140.82,0.401384364,0.904698074,17.0,48.50190488,0.014991182,355706,268191,271317,170392,0.000143357,0.519687754,0.000122868,0.521576529,0.000147295,0.227288682,0.000126236,0.170053763,17,16,13,20,16.5,4620.823114,907812.9733,False,False,0.0,1.0,0.9824581961446589,5.417526436045777,7.034387929915503,1.0,3.277223346128498,0.041837735760415454,0.46119929453262787,0.014949759006617106,0.38861204149987744,0.13846907932358468,0.41842986684094435,0.03953925332897639,0.014949759006617106,0.38861204149987744,0.13846907932358468,0.31271954905644966,0.03953925332897639,0.09484519238624295,0.010865125398251777,0.0,3.0563072277840706,1.897379885108892,0.7562374913594668,2.670715105001832,4.428108136823516,2.518680900000083,1.9030185226570742,0.0,4.585006353016995,2.7255800606892975,2.8903717578961645,3.9020111512584577,0.014879924771283439,12.499458420898632,12.511046843663246,12.045862812721348,0.0001433467253672241,0.9366433376239034,0.4063908104893611,0.9369831997380089,0.41382697887267683,0.8622987986143315,0.40749128268883295,0.8376423463798263,1.3275316748885193,2.3243465847755584
De Anza Academy of the Arts and Technology,5.67,86.0,PMS5003+PMS5003+BME280,False,False,False,0,False,4.3,61110022003,6,111,2200,3,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,441.0989513,0.0,441.0989513,427.65036,2508,912.0,899.0,0.62,0.046718576,0.286985539,0.666295884,1050,251,386,413,0.239047619,433,10,19,18,386,0,10,19,18,69,0,111,206,0,74,182,177,0.170900693,2.132583263,5.864603972,1.012509378,0.023383588,0.044428818,0.042090459,0.902606512,0.0,0.023383588,0.044428818,0.042090459,0.16134676,0.0,0.259557831,0.481701921,0.0,3.145092641,0.481646274,0.330985776,0.285095629,0.75425991,0.649911194,0.484513591,0.426654883,0.468258902,0.823129897,0.294457667,0.58395145,2.424942263,0.24052235,10.37474288,0.0,0.356361971,10.0183809,65.31033437,0.0,2.901843217,0.0,53.68409952,27.56751056,590.09,0.0,0.0,1.33,1.92972574,0.000530303,25508,26697,5433,6463,0.001993916,0.46903501,0.001850069,0.453521557,0.001003899,0.055990107,0.001186085,0.123892957,10,13,11,15,12.5,6111.777368,1785102.693,False,False,0.0,1.0,0.9695111691824146,6.091533728741621,7.827639546366422,0.9857456140350878,0.3931538168734589,1.231084614053851,0.41866028708133973,0.023094688221709007,0.04387990762124711,0.04157043879907621,0.8914549653579676,0.0,0.023094688221709007,0.04387990762124711,0.04157043879907621,0.15935334872979215,0.0,0.25635103926096997,0.47575057736720555,0.0,2.4313953606254968,0.0,0.3048060941614771,2.3995648691554585,4.194345757895585,0.0,1.3614490612296566,0.0,4.00157298197885,3.3522700776894903,0.8458682675776092,1.074908814552276,0.0005301624390551606,10.192343935215678,8.600430789986293,8.774003600200931,0.001991930787951837,0.9270870743281943,0.5329896708198073,0.9239740911794281,0.5013823045122209,0.7495681588685168,0.5098137932795054,0.8115301546085774,1.2589254117941673,1.667706820558076
Desert Heights,0.22,85.0,PMS5003+PMS5003+BME280,False,False,False,1,False,1.62,60710104162,6,71,10416,2,348.0,"Los Angeles-Long Beach, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",4518699,1439654,1749931,10613.89164,0.0,10613.89164,7374.763116,589,557.0,247.0,0.513,0.145748988,0.214574899,0.639676113,295,77,119,99,0.261016949,25,0,0,17,8,0,0,0,17,0,0,0,8,0,8,13,4,0.32,0.07552785,0.079866972,0.003389939,0.0,0.0,0.002305159,0.001084781,0.0,0.0,0.0,0.002305159,0.0,0.0,0.0,0.001084781,0.0,0.078917789,0.101214575,0.904381458,0.389495893,0.904381458,0.301460486,0.331832675,0.193315889,0.178681448,0.000177818,0.081433225,0.15625,11.8,2.04e-05,8.676217588,0.654765983,0.001151749,8.020299857,20.98792107,2.773723437,0.0,0.120596671,12.30086046,12.66265047,2000.0,0.0,0.0,0.0,0.0,0.0,111,514,0,0,8.62e-07,0.000720513,3.78e-06,0.003592446,0.0,0.0,0.0,0.0,6,4,6,1,4.0,27480.25252,42953824.0,True,True,0.0,1.0,0.6948217832003418,9.270013165889303,6.380122536899765,0.44344703770197486,0.09641372975993188,2.5494451709255714,0.5008488964346349,0.0,0.0,0.68,0.32,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.32,0.0,2.2696710798864275,0.5036595988311038,0.0011510862459558925,2.199477577091822,3.090493260306688,1.3280621631270897,0.0,0.11386128541466838,2.587828729375598,2.6146658667997413,0.0,0.0,0.0,6.244166900663736,0.0,0.0,8.619996284782134e-07,0.4850250645156975,0.28691230860727074,0.5695594013502726,0.0,0.0,0.0,0.0,1.1962311988513155,0.9631743177730056
Dos Caminos Elementary School,0.22,93.0,PMS5003+PMS5003+BME280,False,False,False,0,False,5.51,61110054041,6,111,5404,1,348.0,"Los Angeles-Long Beach, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",848112,310992,385181,208.2469844,0.0,208.2469844,203.78834,2155,646.0,611.0,0.554,0.0,0.17512275,0.82487725,1124,262,308,554,0.233096085,97,0,3,38,56,0,0,3,38,11,0,42,3,0,25,30,42,0.257731959,3.169955651,10.57469726,0.475984053,0.0,0.014721156,0.186467979,0.274794917,0.0,0.0,0.014721156,0.186467979,0.053977573,0.0,0.206096188,0.014721156,0.0,3.645939704,0.158756137,0.7207139,0.491963773,0.740272822,0.572953421,0.366422503,0.313497866,0.320253631,0.067824675,0.086145648,0.158886159,11.58762887,2.52e-05,27.81037571,2.587551171,5.072742601,20.15008194,126.053398,9.219821384,15.36636897,12.29309518,132.1507732,15.36636897,2000.0,0.0,0.0,0.0,0.0,0.0,41069,42211,0,0,0.003210293,0.755166961,0.00292517,0.717069276,0.0,0.0,0.0,0.0,6,11,16,1,8.5,4251.464389,842765.8066,True,True,0.0,1.0,0.9785896328206326,5.343515297796205,7.6760099320288875,0.9458204334365325,0.14734713410828262,2.532714495926732,0.5215777262180974,0.0,0.030927835051546393,0.3917525773195876,0.5773195876288659,0.0,0.0,0.030927835051546393,0.3917525773195876,0.1134020618556701,0.0,0.4329896907216495,0.030927835051546393,0.0,3.3607355899694054,1.2774698446773938,1.8038103318578103,3.0516437797164606,4.8446074547843585,2.3243291075191137,2.795228556761237,2.587244741019311,4.8914821192276845,2.795228556761237,0.0,0.0,0.0,10.650459819790981,0.0,0.0,0.0032051510113481536,0.9723089829152198,0.5579754756398426,0.9672886936961977,0.0,0.0,0.0,0.0,1.1962311988513155,1.873339456220478
Downtown Palm Springs,0.0,101.0,PMS5003+PMS5003+BME280,False,False,False,1,False,3.12,60650448061,6,65,44806,1,348.0,"Los Angeles-Long Beach, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",4518699,1439654,1749931,320.1079189,14.4462073,305.6617116,305.6617116,2225,1749.0,1308.0,0.606,0.110091743,0.610091743,0.279816514,749,192,269,288,0.256341789,676,135,53,117,86,285,135,53,117,47,285,5,34,0,236,304,136,0.349112426,5.72201206,7.279289213,2.211595284,0.441664739,0.173394305,0.382776107,0.281356797,0.932403337,0.441664739,0.173394305,0.382776107,0.153764761,0.932403337,0.016357953,0.111234082,0.0,7.933607344,0.516819572,0.901764088,0.901764088,0.802224809,0.750709923,0.634026196,0.676835858,0.732342067,0.808089486,0.466046191,0.94877193,1.107988166,0.897638219,27.04391884,0.0,6.335885895,20.70803295,171.7558922,0.0,60.7207226,16.75054417,127.7228993,29.31345229,485.49,0.0,0.0,9.0,18.84436219,0.004044944,17471,14943,68534,53352,0.000135603,0.113406077,0.000109931,0.104439536,0.001833107,0.112299272,0.001565234,0.15763768,14,17,18,16,16.5,4814.316247,1295465.238,False,False,0.045129178152299686,0.9548708218477002,0.9548708218477002,5.7717772625789765,7.70796153183549,0.7478559176672385,0.4166157559163837,0.7457340168113658,0.33662921348314606,0.1997041420118343,0.07840236686390532,0.17307692307692307,0.12721893491124261,0.42159763313609466,0.1997041420118343,0.07840236686390532,0.17307692307692307,0.0695266272189349,0.42159763313609466,0.0073964497041420114,0.05029585798816568,0.0,3.3337718113168564,0.0,1.9927781807165124,3.0776823740736012,5.151879570315021,0.0,4.122619735138675,2.876416172916283,4.857662026513746,3.411591583956815,2.302585092994046,2.9879199461367825,0.00403678520785646,9.612065160468624,11.13509984266548,10.884685487576283,0.00013559380674427483,0.8043843876144385,0.40189445838189436,0.7977861516848056,0.5324989816696546,0.8035958663339408,0.5241528207436255,0.831315740033956,1.3020054543174677,1.415853163361435
DPE/CFIG Outdoors,0.0,91.0,PMS5003+PMS5003+BME280,False,False,False,0,False,4.48,60650503002,6,65,50300,2,348.0,"Los Angeles-Long Beach, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",4518699,1439654,1749931,270.4469964,0.0,270.4469964,265.0346203,4733,1060.0,1060.0,0.554,0.033018868,0.132075472,0.83490566,1411,324,425,662,0.22962438,184,7,7,43,90,37,7,7,43,32,37,0,58,0,65,89,30,0.35326087,3.999477498,17.85804434,0.694248924,0.026411644,0.026411644,0.162242955,0.339578278,0.139604403,0.026411644,0.026411644,0.162242955,0.120738943,0.139604403,0.0,0.218839335,0.0,4.693726422,0.173584906,0.783378408,0.783378408,0.881331375,0.759402852,0.337964585,0.473940983,0.509859806,0.220502038,0.074842384,0.230721003,7.668478261,0.00127033,21.41804237,0.760962161,0.0,20.65708021,87.59424329,2.366452608,0.0,0.0,106.4903674,16.56516826,1153.36,0.0,0.0,0.67,1.585523247,0.000141559,17477,26610,13490,15914,0.000135649,0.113445024,0.000195762,0.185982471,0.000360823,0.022104608,0.000466883,0.047020656,6,18,13,13,12.66666667,5229.459384,1094484.402,False,False,0.0,1.0,0.9799872944715757,5.60376689526906,8.46252579007393,1.0,0.160063086482401,2.1596932576250065,0.29811958588633003,0.03804347826086957,0.03804347826086957,0.23369565217391305,0.4891304347826087,0.20108695652173914,0.03804347826086957,0.03804347826086957,0.23369565217391305,0.17391304347826086,0.20108695652173914,0.0,0.31521739130434784,0.0,3.1098660975962256,0.5658603420600468,0.0,3.075332431470674,4.4840668813466245,1.2138595513755186,0.0,0.0,4.677401237971502,2.8659178649488806,0.5128236264286639,0.949927904111339,0.00014154898147022372,10.189079943122826,9.509778075438817,9.675017339716193,0.00013563980050632484,0.8044120082843689,0.4257678253379351,0.8451760880038316,0.4526154987941594,0.6830433724718266,0.4644305782435772,0.7365951727264407,1.1962311988513155,1.7011051009599243
Duarte Hills,0.2,97.0,PMS5003+PMS5003+BME280,False,False,False,0,False,5.01,60374300032,6,37,430003,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,903.3899399,0.0,903.3899399,491.12363,3035,1059.0,1059.0,0.619,0.013220019,0.126534466,0.860245515,1787,380,433,974,0.212646894,110,0,1,23,80,6,0,1,23,40,6,0,40,0,53,36,21,0.481818182,2.156279876,6.179706727,0.223976191,0.0,0.002036147,0.046831385,0.162891775,0.012216883,0.0,0.002036147,0.046831385,0.081445888,0.012216883,0.0,0.081445888,0.0,2.380256067,0.103871577,0.548380095,0.472348904,0.785568219,0.608010972,0.238251699,0.316843081,0.340462145,0.041595504,0.069952305,0.115972588,16.24545455,2.39e-07,8.485868545,0.0,0.0,8.485868545,43.70312116,0.0,0.0,0.0,47.46566029,12.04352575,143.5,0.0,0.0,3.67,2.599984676,0.001209226,210160,202096,27281,22309,8.47e-05,0.307044521,9.26e-05,0.3930353,1.48e-05,0.02285394,1.65e-05,0.022264715,4,12,9,20,12.33333333,11336.2939,3655970.542,False,False,0.0,1.0,0.5436452281662164,6.80726061683465,8.01829613851552,1.0,0.09882361590744553,2.847548604406172,0.5887973640856672,0.0,0.00909090909090909,0.20909090909090908,0.7272727272727273,0.05454545454545454,0.0,0.00909090909090909,0.20909090909090908,0.36363636363636365,0.05454545454545454,0.0,0.36363636363636365,0.0,2.249803169568942,0.0,0.0,2.249803169568942,3.8000433237904,0.0,0.0,0.0,3.880855511910364,2.568291899553757,1.541159071680806,1.2809295887863381,0.001208495475094296,12.216503059144971,10.213982423053066,10.012790287426578,8.469641315753561e-05,0.8886282901365646,0.39505821640731337,0.9108422255448997,0.3288714487947788,0.6853242639065109,0.3324668850416338,0.6835365058576439,1.148698354997035,1.7934247485471162
Dudley House,0.68,92.0,PMS5003+PMS5003+BME280,False,False,False,1,False,7.89,60374625002,6,37,462500,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,105.9574684,0.0,105.9574684,105.95747,1520,463.0,463.0,0.531,0.0,0.384449244,0.615550756,584,117,140,327,0.200342466,140,1,3,0,132,4,1,3,0,19,4,83,30,0,28,47,65,0.2,4.369677758,14.34537839,1.321284851,0.009437749,0.028313247,0.0,1.24578286,0.037750996,0.009437749,0.028313247,0.0,0.17931723,0.037750996,0.783333162,0.283132468,0.0,5.69096261,0.30237581,0.198159683,0.17068546,0.630843972,0.543569337,0.376322452,0.43971271,0.489524576,0.830441793,0.168674699,0.386740331,4.171428571,0.041943636,23.4235548,0.0,3.15161765,20.27193715,122.8447621,0.0,48.32127529,24.16063765,36.24095647,42.28111588,563.27,0.0,0.0,2.33,14.07357143,0.001532895,286538,253035,112672,96848,0.000115481,0.418633056,0.000115924,0.492101215,6.12e-05,0.094388005,7.18e-05,0.096655752,7,10,16,15,13.16666667,2969.262007,428802.9327,False,False,0.0,1.0,1.0000000151003985,4.672431263852399,7.327123292259293,1.0,0.2641901426907026,1.643148969693539,0.38421052631578945,0.007142857142857143,0.02142857142857143,0.0,0.9428571428571428,0.02857142857142857,0.007142857142857143,0.02142857142857143,0.0,0.1357142857142857,0.02857142857142857,0.5928571428571429,0.21428571428571427,0.0,3.195548027293959,0.0,1.4234980534729245,3.057388699348163,4.819028862751965,0.0,3.8983555354233212,3.225280775310773,3.6174091360210374,3.767716417015467,1.2029723039923526,2.7129429739437363,0.0015317213157295634,12.44128705007716,11.632245097234906,11.480908343536612,0.00011547433258262125,0.9166073846150459,0.4040334629370199,0.9315484418027281,0.3790313586411301,0.7897537207908922,0.38513451804845145,0.7916309593806573,1.214814044039067,2.1849270495258133
E-Oris_out1,0.44,97.0,PMS5003+PMS5003+BME280,False,False,False,1,False,23.43,60375426011,6,37,542601,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,66.8724259,0.0,66.8724259,66.8724259,794,182.0,149.0,0.55,0.067114094,0.181208054,0.751677852,326,80,164,82,0.245398773,201,2,13,166,20,0,2,13,166,11,0,0,9,0,17,48,136,0.084577114,2.721600085,11.87335422,3.005723171,0.029907693,0.194400006,2.482338539,0.299076932,0.0,0.029907693,0.194400006,2.482338539,0.164492313,0.0,0.0,0.13458462,0.0,5.727323255,1.348993289,0.440449169,0.379382265,0.421926014,0.326560622,0.64166741,0.57328146,0.462576038,0.557900371,0.404020101,0.762808349,1.621890547,0.536928389,28.40686946,0.0,7.447117105,20.95975235,156.3717759,0.0,95.70461837,19.14092367,66.99323286,28.71138551,379.54,0.0,0.019360502,3.67,35.12359494,0.004622166,380036,366224,370088,313236,0.000153163,0.555233972,0.00016778,0.712230622,0.000200917,0.31003149,0.000232064,0.31261421,14,4,18,17,14.66666667,2159.902583,270627.0176,False,False,0.0,1.0,1.0,4.217629853409732,6.678342114654332,0.8186813186813187,0.8539868487122859,0.9638956403817173,0.4105793450881612,0.009950248756218905,0.06467661691542288,0.8258706467661692,0.09950248756218906,0.0,0.009950248756218905,0.06467661691542288,0.8258706467661692,0.05472636815920398,0.0,0.0,0.04477611940298507,0.0,3.3812283021535747,0.0,2.133825212151097,3.089211339255336,5.05861100541915,0.0,4.57166116109128,3.0027537487015263,4.219408183459279,3.391530322853673,1.541159071680806,3.586946251281726,0.004611516593674604,12.811003177597971,12.82149879623571,12.654715371498106,0.00015315127174525667,0.9428608499268454,0.4192509148984967,0.966633994276353,0.4268759312741187,0.8894889980867721,0.43307266988518095,0.8902272244619028,1.3020054543174677,3.195811885269649
East Altadena,0.26,95.0,PMS5003+PMS5003+BME280,False,False,False,0,False,5.93,60374612001,6,37,461200,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,102.1518813,0.0,102.1518813,95.94799,973,358.0,321.0,0.587,0.0,0.121495327,0.878504673,425,88,94,243,0.207058824,15,2,0,1,12,0,2,0,1,3,0,0,9,0,4,9,2,0.266666667,3.731188116,10.14091072,0.156334698,0.020844626,0.0,0.010422313,0.125067758,0.0,0.020844626,0.0,0.010422313,0.03126694,0.0,0.0,0.093800819,0.0,3.887522813,0.046728972,0.571361948,0.390015205,0.777304881,0.518203254,0.151808391,0.210140534,0.231360595,0.000582974,0.030364372,0.068181818,28.33333333,1.35e-12,21.21924004,0.974045917,1.526009433,18.71918469,62.65807265,6.265180747,6.265180747,0.0,12.53036149,50.12144598,453.3,0.0,0.0,1.0,6.265180747,0.001027749,214860,191839,84090,70227,8.66e-05,0.313911238,8.79e-05,0.373087537,4.57e-05,0.070444186,5.2e-05,0.070087596,2,9,11,16,10.83333333,3146.885884,413402.9803,False,False,0.0,1.0,0.9392679682346683,4.636202477838581,6.881411303642535,0.8966480446927374,0.04567003686890266,3.37872452569646,0.4367934224049332,0.13333333333333333,0.0,0.06666666666666667,0.8,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2,0.0,0.0,0.6,0.0,3.100958582006433,0.6800852016323502,0.9266407582839553,2.9815920039993027,4.153526145712312,1.9830931758593586,1.9830931758593586,0.0,2.6049361594902356,3.9342040956629782,0.6931471805599453,1.9830931758593586,0.0010272212275772657,12.16441697026134,11.339654824776689,11.159502370889099,8.659625043647324e-05,0.890595889568164,0.3930057346135647,0.906110314586,0.3681218704243379,0.7669808410004691,0.37290682706314415,0.766591706394177,1.0717734625362931,1.9358598132018119
