id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
8349.0,8348.0,35.774455,-117.3721,MDAQMD-TRO1 B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:42,,,,False,False,False,0.0,,,,,,,False,0.1,0.5,0.73,0.77,0.55,2.04
8339.0,8338.0,34.510834,-117.325474,MDAQMD-VV1 B,,0.08,,,,,,,,,,,,,,,,,2022-02-12 21:40:46,,,,False,False,False,0.0,,,,,,,False,0.05,0.15,0.5,2.89,3.53,5.78
8329.0,8328.0,35.14246,-116.10343,MDAQMD-ZZYZX-DesertStudiesCenter B,,0.27,,,,,,,,,,,,,,,,,2022-02-12 21:40:30,,,,False,True,False,0.0,,,,,,,False,0.2,0.19,0.16,0.07,0.12,0.34
90170.0,90169.0,34.26694,-116.43183,MDAQMD_MUSD-LES B,,0.17,,,,,,,,,,,,,,,,,2022-02-12 21:39:46,,,,False,False,False,1.0,,,,,,,False,0.09,0.08,0.08,0.08,0.18,0.82
97994.0,97993.0,34.12232,-116.03913,MDAQMD_MUSD-PVE B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:38,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.01,0.03,0.19
83632.0,83631.0,38.726737,-123.474238,ME House B,,5.95,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,False,False,1.0,,,,,,,False,5.7,6.02,6.31,6.15,5.82,5.36
94648.0,94647.0,40.214216,-105.014349,Mead Sorrento B,,4.6,,,,,,,,,,,,,,,,,2022-02-12 21:40:39,,,,False,False,False,0.0,,,,,,,False,5.14,4.97,4.46,2.9,3.29,8.58
60972.0,60971.0,37.9722,-122.6189,Meadow Club B,,20.11,,,,,,,,,,,,,,,,,2022-02-12 21:40:02,,,,False,False,False,1.0,,,,,,,False,18.99,17.05,16.61,10.6,6.44,7.12
3632.0,3631.0,38.407655,-122.831015,Meadow Ct B,,6.45,,,,,,,,,,,,,,,,,2022-02-12 21:40:45,,,,False,True,False,0.0,,,,,,,False,6.57,5.49,4.26,2.48,2.68,6.03
40142.0,40141.0,38.266185,-122.645389,Meadow Elementary School B,,14.02,,,,,,,,,,,,,,,,,2022-02-12 21:39:48,,,,False,False,False,1.0,,,,,,,False,16.98,19.32,20.42,14.58,11.8,14.24
66398.0,66397.0,38.105032,-122.642864,Meadow Lane B,,20.07,,,,,,,,,,,,,,,,,2022-02-12 21:39:49,,,,False,False,False,1.0,,,,,,,False,19.17,18.95,20.19,13.31,8.65,10.31
111993.0,111992.0,37.877523,-122.059044,Meadow Lane B,,3330.78,,,,,,,,,,,,,,,,,2022-02-12 21:39:53,,,,False,True,False,1.0,,,,,,,False,40.21,39.6,37.93,31.9,34.72,27.64
13302.0,13301.0,40.347547,-111.756825,Meadow Park B,,5.35,,,,,,,,,,,,,,,,,2022-02-12 21:40:36,,,,False,False,False,0.0,,,,,,,False,5.04,5.39,6.11,9.02,13.24,16.95
113149.0,113148.0,40.389603,-111.984209,Meadow Ranch B,,0.79,,,,,,,,,,,,,,,,,2022-02-12 21:39:44,,,,False,False,False,1.0,,,,,,,False,0.51,1.54,2.52,2.78,4.17,7.38
53534.0,53533.0,37.869801,-122.165013,Meadow Swim and Tennis B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:50,,,,False,True,False,0.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.01
61620.0,61619.0,37.879393,-122.156995,Meadow View Road B,,26.35,,,,,,,,,,,,,,,,,2022-02-12 21:41:14,,,,False,False,False,0.0,,,,,,,False,26.8,27.56,27.36,19.1,11.84,13.06
70580.0,70579.0,37.960995,-121.950767,Meadow Wood Pl B,,38.71,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,False,False,1.0,,,,,,,False,38.1,37.58,36.75,26.34,17.09,18.71
110351.0,110350.0,38.540609,-121.702828,Meadowbrook B,,33.88,,,,,,,,,,,,,,,,,2022-02-12 21:40:33,,,,False,False,False,0.0,,,,,,,False,32.65,34.24,34.91,31.89,28.81,25.82
47174.0,47173.0,39.339188,-77.789913,Meadowbrook Farm B,,2.02,,,,,,,,,,,,,,,,,2022-02-12 21:40:19,,,,False,True,False,1.0,,,,,,,False,2.44,2.4,2.88,7.77,9.56,14.9
116494.0,116493.0,37.399362,-122.00336,Meadowlakebird B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:00,,,,False,False,False,1.0,,,,,,,False,,,,,,
97860.0,97859.0,37.127198,-121.602976,Meadowlark B,,6.79,,,,,,,,,,,,,,,,,2022-02-12 21:40:51,,,,False,False,False,0.0,,,,,,,False,7.26,8.0,8.96,11.41,10.81,13.5
111801.0,111800.0,38.34674,-122.317278,Meadowlark B,,10.98,,,,,,,,,,,,,,,,,2022-02-12 21:39:29,,,,False,False,False,1.0,,,,,,,False,11.28,12.46,16.7,25.62,19.8,18.03
125172.0,125171.0,39.465801,-119.81507,Meadowridge B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:27,,,,False,False,False,0.0,,,,,,,False,,,,,,
76412.0,76411.0,46.215956,-119.270881,Meadowridge Loop B,,2.12,,,,,,,,,,,,,,,,,2022-02-12 21:40:28,,,,False,False,False,0.0,,,,,,,False,1.75,1.96,2.2,2.84,5.46,10.56
68548.0,68547.0,39.202262,-106.832324,"Meadows Trustee Rd. Aspen, CO 81611 B",,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:54,,,,False,False,False,1.0,,,,,,,False,0.03,0.1,0.33,1.22,3.09,4.41
62336.0,62335.0,37.387486,-122.046707,meadows-J-LR B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:15,,,,False,False,False,1.0,,,,,,,False,,,,,,
112449.0,112448.0,37.924652,-122.520942,Meadowsweet B,,27.14,,,,,,,,,,,,,,,,,2022-02-12 21:40:18,,,,False,True,False,1.0,,,,,,,False,23.11,21.3,20.64,12.37,7.75,9.88
19548.0,19547.0,38.164716,-120.412536,Meadowview B,,0.67,,,,,,,,,,,,,,,,,2022-02-12 21:40:53,,,,False,False,False,0.0,,,,,,,False,0.57,0.74,1.28,2.83,3.97,8.82
110807.0,110806.0,38.245892,-120.358836,Meadowview B,,0.54,,,,,,,,,,,,,,,,,2022-02-12 21:40:11,,,,False,False,False,1.0,,,,,,,False,1.69,5.66,11.06,15.2,16.16,23.17
27358.0,27357.0,37.314518,-119.637962,Meadowview Oakhurst B,,0.28,,,,,,,,,,,,,,,,,2022-02-12 21:40:03,,,,False,False,False,1.0,,,,,,,False,0.54,0.58,0.87,3.47,6.61,16.04
74844.0,74843.0,37.869764,-122.155602,Meaning Site B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:41:17,,,,False,True,False,0.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.24
120566.0,120565.0,37.892632,-122.507254,Meda B,,26.8,,,,,,,,,,,,,,,,,2022-02-12 21:40:24,,,,False,False,False,1.0,,,,,,,False,23.49,22.24,23.62,18.87,13.15,15.3
117512.0,117511.0,37.861259,-122.255607,Medaka Japanese School B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:34,,,,False,False,False,1.0,,,,,,,False,,,,,,
85024.0,85023.0,36.974103,-122.063807,Meder St B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:02,,,,False,False,False,1.0,,,,,,,False,,,,,,
74110.0,74109.0,37.860823,-122.238663,Media Room B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:48,,,,False,False,False,1.0,,,,,,,False,,,,,,
80516.0,80515.0,37.753965,-122.390511,Media Room B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:15,,,,False,False,False,1.0,,,,,,,False,,,,,,
113325.0,113324.0,41.8364,-106.25,Medicine Bow Wind Farm B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:44,,,,False,False,False,1.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.01
126330.0,126329.0,37.318737,-122.072558,Medina Ln B,,9.49,,,,,,,,,,,,,,,,,2022-02-12 21:41:09,,,,False,False,False,0.0,,,,,,,False,8.86,9.08,9.48,5.79,4.21,6.65
111298.0,111297.0,41.141365,-81.853628,"Medina, Ohio B",,5.84,,,,,,,,,,,,,,,,,2022-02-12 21:40:42,,,,False,False,False,0.0,,,,,,,False,5.96,6.62,6.83,10.03,16.92,24.26
70526.0,70525.0,38.606818,-122.759732,Medlock Ames B,,8.05,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,6.49,6.06,6.3,6.46,5.23,7.13
116262.0,116261.0,37.377532,-122.256767,Medway B,,8.53,,,,,,,,,,,,,,,,,2022-02-12 21:37:37,,,,False,False,False,3.0,,,,,,,False,9.42,8.59,8.39,6.2,4.03,5.86
100410.0,100409.0,1.305534,103.776586,Medway Park B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:00,,,,False,False,False,1.0,,,,,,,False,,,,,,
24484.0,24483.0,40.043857,-107.913039,Meeker B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,False,False,0.0,,,,,,,False,0.07,0.09,0.09,0.73,2.28,2.92
21000.0,20999.0,47.269146,-122.230833,Megan's meadow B,,3.43,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,False,False,1.0,,,,,,,False,4.12,7.61,10.47,15.77,14.72,13.69
142035.0,142034.0,5.938908,-0.1207,MEGHIS [CAOA/ Ghana Urban AQ Project] B,,34.64,,,,,,,,,,,,,,,,,2022-02-12 14:22:00,,,,False,False,False,439.0,,,,,,,False,36.16,37.03,36.44,35.23,35.71,40.6
56486.0,56485.0,40.365523,-77.343261,Meglio - Loysville B,,5.43,,,,,,,,,,,,,,,,,2022-02-12 21:39:44,,,,False,False,False,1.0,,,,,,,False,5.8,5.89,5.81,10.93,21.93,26.42
55888.0,55887.0,37.769822,-122.270288,Meh B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:35,,,,False,False,False,0.0,,,,,,,False,,,,,,
59382.0,59381.0,34.409162,131.399216,Meirinkan B,,16.62,,,,,,,,,,,,,,,,,2022-02-12 21:40:56,,,,False,False,False,0.0,,,,,,,False,15.93,15.95,15.78,12.47,8.94,10.76
46224.0,46223.0,-35.212391,149.057241,Melba B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:40,,,,False,False,False,1.0,,,,,,,False,0.31,0.53,0.55,0.87,1.41,2.13
46122.0,46121.0,-35.208706,149.050205,Melba near shops B,,1.98,,,,,,,,,,,,,,,,,2022-02-12 21:39:55,,,,False,False,False,1.0,,,,,,,False,1.29,1.49,1.46,1.9,2.42,2.94
75594.0,75593.0,37.91641,-122.194056,Melody Ln B,,1.89,,,,,,,,,,,,,,,,,2022-02-12 21:40:09,,,,False,False,False,1.0,,,,,,,False,2.26,2.5,2.47,1.72,1.88,5.52
113409.0,113408.0,37.733805,-122.444178,Melrose_Detroit_2 B,,0.17,,,,,,,,,,,,,,,,,2022-02-12 21:41:12,,,,False,False,False,0.0,,,,,,,False,0.92,2.48,5.23,7.5,5.42,6.21
128456.0,128455.0,35.42214,-119.078562,Melton casa B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:23,,,,False,False,False,1.0,,,,,,,False,,,,,,
18416.0,18415.0,37.44875,-122.146489,Melville and Channing  B,,4.84,,,,,,,,,,,,,,,,,2022-02-12 21:40:20,,,,False,False,False,1.0,,,,,,,False,4.78,4.76,4.91,5.77,4.6,4.69
18410.0,18409.0,37.448139,-122.146428,Melville and Channing Indoors 1st level B,,3.53,,,,,,,,,,,,,,,,,2022-02-12 21:39:49,,,,False,False,False,1.0,,,,,,,False,3.59,3.5,3.61,4.3,3.35,3.58
21286.0,21285.0,37.821433,-122.189014,Melville B,,26.59,,,,,,,,,,,,,,,,,2022-02-12 21:39:57,,,,False,False,False,1.0,,,,,,,False,27.73,28.53,28.37,19.52,10.89,12.58
110487.0,110486.0,37.442442,-122.149119,Melville B,,24.16,,,,,,,,,,,,,,,,,2022-02-12 21:40:19,,,,False,False,False,1.0,,,,,,,False,25.67,25.38,23.91,17.41,13.73,16.76
22848.0,22847.0,37.44538,-122.146097,Melville Fulton inside B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:26,,,,False,False,False,0.0,,,,,,,False,,,,,,
80346.0,80345.0,37.969488,-122.569903,Melvine B,,25.37,,,,,,,,,,,,,,,,,2022-02-12 21:41:07,,,,False,False,False,0.0,,,,,,,False,21.97,19.04,17.32,11.13,8.34,10.46
103577.0,103576.0,37.668264,-120.97454,Memorial Medical Center B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:32,,,,False,False,False,0.0,,,,,,,False,,,,,,
68530.0,68529.0,39.308815,-123.800638,Mendocino Community Network B,,5.14,,,,,,,,,,,,,,,,,2022-02-12 21:39:34,,,,False,False,False,1.0,,,,,,,False,4.77,4.78,4.53,4.9,5.32,4.63
17836.0,17835.0,39.128967,-123.165435,Mendocino County Office of Education  B,,3.43,,,,,,,,,,,,,,,,,2022-02-12 21:40:30,,,,False,False,False,0.0,,,,,,,False,4.15,6.34,7.38,7.51,7.79,9.23
73248.0,73247.0,39.310069,-123.752442,Mendocino Front Porch B,,8.53,,,,,,,,,,,,,,,,,2022-02-12 21:40:53,,,,False,False,False,0.0,,,,,,,False,8.28,10.53,11.05,7.47,6.25,5.91
69504.0,69503.0,39.308792,-123.801893,Mendocino High School B,,0.16,,,,,,,,,,,,,,,,,2022-02-12 21:41:17,,,,False,False,False,0.0,,,,,,,False,0.47,0.52,0.49,1.1,1.59,1.33
17848.0,17847.0,39.310544,-123.783596,Mendocino K8 School B,,0.21,,,,,,,,,,,,,,,,,2022-02-12 21:39:43,,,,False,False,False,1.0,,,,,,,False,0.27,0.24,0.22,1.74,2.13,1.36
121234.0,121233.0,37.447697,-122.187154,Menlo Avenue B,,13.62,,,,,,,,,,,,,,,,,2022-02-12 21:40:19,,,,False,False,False,1.0,,,,,,,False,17.75,19.26,18.54,11.15,7.3,11.06
85958.0,85957.0,37.450985,-122.201004,Menlo Circus Club B,,16.49,,,,,,,,,,,,,,,,,2022-02-12 21:40:09,,,,False,False,False,1.0,,,,,,,False,19.48,22.05,21.42,14.78,10.79,12.71
22964.0,22963.0,37.46546,-122.164699,Menlo Oaks B,,17.45,,,,,,,,,,,,,,,,,2022-02-05 11:26:10,,,,False,False,False,10695.0,,,,,,,False,17.78,18.21,19.64,19.18,12.21,14.89
63222.0,63221.0,37.466184,-122.168982,Menlo Oaks B,,25.93,,,,,,,,,,,,,,,,,2022-02-12 21:39:29,,,,False,False,False,1.0,,,,,,,False,28.01,28.86,27.45,17.85,12.7,14.99
90926.0,90925.0,37.445969,-122.188046,Menlo Park B,,19.3,,,,,,,,,,,,,,,,,2022-02-12 21:40:10,,,,False,False,False,1.0,,,,,,,False,22.54,24.05,23.18,16.29,12.08,15.51
118324.0,118323.0,37.44675,-122.18362,Menlo Park B,,,,,,,,,,,,,,,,,,,2022-01-24 19:35:38,,,,False,False,False,27485.0,,,,,,,False,,,,,,
24962.0,24961.0,37.45328,-122.192587,Menlo School Athletic Center B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:21,,,,False,False,False,0.0,,,,,,,False,,,,,,
37698.0,37697.0,37.454012,-122.192829,Menlo School CADC B,,17.58,,,,,,,,,,,,,,,,,2022-02-12 21:41:06,,,,False,False,False,0.0,,,,,,,False,20.19,21.51,20.63,13.76,10.1,12.53
37114.0,37113.0,37.453373,-122.191766,Menlo School Stent Hall B,,10.58,,,,,,,,,,,,,,,,,2022-02-12 15:03:21,,,,False,False,False,398.0,,,,,,,False,4.95,4.08,3.9,6.0,11.75,10.0
41680.0,41679.0,37.453268,-122.191631,Menlo School Stent Hall inside B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:21,,,,False,False,False,0.0,,,,,,,False,,,,,,
53022.0,53021.0,37.445729,-122.179466,menloair B,,9.98,,,,,,,,,,,,,,,,,2022-02-12 21:40:01,,,,False,False,False,1.0,,,,,,,False,14.33,16.05,15.62,10.64,8.03,10.73
44378.0,44377.0,44.879875,-91.912131,Menomonie 1 B,,3.9,,,,,,,,,,,,,,,,,2022-02-12 21:39:54,,,,False,False,False,1.0,,,,,,,False,3.52,3.15,3.23,4.26,7.02,12.96
107619.0,107618.0,34.065749,-117.129675,Mentone B,,3.66,,,,,,,,,,,,,,,,,2022-01-17 15:24:59,,,,False,False,False,37816.0,,,,,,,False,3.38,3.84,4.75,9.49,16.2,16.18
67854.0,67853.0,37.326725,-121.88647,Mentos B,,17.56,,,,,,,,,,,,,,,,,2022-02-12 21:41:01,,,,False,True,False,0.0,,,,,,,False,15.68,17.38,20.03,22.92,21.39,25.09
73344.0,73343.0,39.700883,-104.812785,MeowTown B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:52,,,,False,False,False,0.0,,,,,,,False,,,,,,
112337.0,112336.0,37.743884,-122.462005,Merced Avenue B,,23.87,,,,,,,,,,,,,,,,,2022-02-12 21:41:19,,,,False,False,False,0.0,,,,,,,False,23.77,24.85,25.38,17.14,9.7,11.52
104209.0,104208.0,37.281787,-120.433692,Merced Coffee RAMP PA B,,44.36,,,,,,,,,,,,,,,,,2022-01-25 02:56:36,,,,False,True,False,27044.0,,,,,,,False,44.01,43.13,42.87,45.6,55.5,46.33
72592.0,72591.0,37.743827,-122.461964,MERCED INSIDE B,,9.14,,,,,,,,,,,,,,,,,2022-02-12 21:41:09,,,,False,False,False,0.0,,,,,,,False,8.62,8.33,8.02,6.62,5.63,5.55
134565.0,134564.0,38.568785,-121.751154,Mercedes Avenue B,,31.64,,,,,,,,,,,,,,,,,2022-02-12 21:40:13,,,,False,False,False,1.0,,,,,,,False,32.14,33.69,32.56,20.32,17.59,14.51
14618.0,14617.0,37.328754,-120.462025,Merced_Science B,,22.23,,,,,,,,,,,,,,,,,2022-02-12 21:40:39,,,,False,False,False,0.0,,,,,,,False,22.1,22.97,22.82,24.15,26.26,33.45
74574.0,74573.0,47.565673,-122.221135,Mercer Island B,,1.47,,,,,,,,,,,,,,,,,2022-02-12 21:39:39,,,,False,False,False,1.0,,,,,,,False,1.96,3.08,4.79,8.81,9.45,8.28
57704.0,57703.0,47.587231,-122.236797,Mercer Island B,,2.03,,,,,,,,,,,,,,,,,2022-02-12 21:41:24,,,,False,True,False,0.0,,,,,,,False,2.74,3.47,5.19,9.07,10.05,9.26
79026.0,79025.0,47.546652,-122.234169,Mercer Island B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:28,,,,False,False,False,1.0,,,,,,,False,,,,,,
87270.0,87269.0,47.546884,-122.234231,Mercer Island B,,2.34,,,,,,,,,,,,,,,,,2022-02-12 21:40:49,,,,False,False,False,0.0,,,,,,,False,2.28,3.38,5.49,9.87,10.75,9.78
113721.0,113720.0,47.559926,-122.212136,Mercer Island Creekside B,,16.96,,,,,,,,,,,,,,,,,2022-01-28 01:53:45,,,,False,False,False,22787.0,,,,,,,False,16.97,14.15,13.07,11.17,9.98,5.06
117900.0,117899.0,47.559963,-122.210463,mercer island down B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:24,,,,False,False,False,0.0,,,,,,,False,,,,,,
106261.0,106260.0,40.47093,-111.820422,Mercer Reserve 1 B,,3.17,133.0,56.111111111111114,2.0,836.15,,,,,,,,,,,,,2022-02-12 21:39:53,,,,False,False,False,1.0,,,,,,,False,2.93,3.14,3.44,6.13,10.01,14.96
106123.0,106122.0,40.470882,-111.820666,Mercer Reserve Inside B,,0.0,91.0,32.77777777777778,12.0,835.73,,,,,,,,,,,,,2022-02-12 21:39:53,,,,False,False,False,1.0,,,,,,,False,0.01,0.04,0.2,0.7,1.29,8.81
110685.0,110684.0,36.704631,-120.860403,Mercey Hot Springs B,,31.65,,,,,,,,,,,,,,,,,2022-02-12 21:40:48,,,,False,False,False,0.0,,,,,,,False,31.31,30.13,28.11,22.68,19.83,17.97
114530.0,114529.0,37.869887,-122.028247,Merideth B,,24.72,,,,,,,,,,,,,,,,,2022-02-12 21:39:49,,,,False,False,False,1.0,,,,,,,False,27.57,29.04,27.5,14.49,7.99,12.65
121898.0,121897.0,47.798495,-122.233788,Meridian Ave S & 219th Pl SW B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:37,,,,False,False,False,1.0,,,,,,,False,0.0,0.02,0.21,2.37,6.29,4.68
76046.0,76045.0,47.200848,-123.108839,"Meridian Park, Shelton B",,8.09,,,,,,,,,,,,,,,,,2022-02-12 21:40:26,,,,False,False,False,0.0,,,,,,,False,7.13,8.31,11.14,13.39,10.53,11.96
128092.0,128091.0,37.335293,-120.490548,Merino Park B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:32,,,,False,False,False,0.0,,,,,,,False,,,,,,
80192.0,80191.0,45.497208,-122.668063,Meriwether East:SE location B,,1.12,,,,,,,,,,,,,,,,,2022-02-12 21:40:11,,,,False,True,False,1.0,,,,,,,False,2.34,2.52,2.59,4.94,13.84,14.27
121544.0,121543.0,37.46256,-122.441229,Merlin B,,5.17,,,,,,,,,,,,,,,,,2022-02-12 21:39:37,,,,False,False,False,1.0,,,,,,,False,5.73,6.96,7.72,7.61,5.81,5.02
73102.0,73101.0,37.825848,-122.107338,Merrill@Circle B,,36.49,,,,,,,,,,,,,,,,,2022-02-12 21:40:33,,,,False,False,False,0.0,,,,,,,False,36.85,37.63,36.51,22.59,13.38,15.35
129660.0,129659.0,36.123994,-80.300931,Merrimont Indoor B,,,,,,,,,,,,,,,,,,,2022-02-12 21:39:43,,,,False,False,False,1.0,,,,,,,False,,,,,,
131008.0,131007.0,36.124138,-80.300928,Merrimont Neighborhood B,,15.77,,,,,,,,,,,,,,,,,2022-02-12 21:40:14,,,,False,False,False,1.0,,,,,,,False,15.02,15.5,17.73,20.24,12.35,5.92
79692.0,79691.0,39.256661,-121.055172,Merritt B,,0.72,,,,,,,,,,,,,,,,,2022-02-12 21:39:56,,,,False,False,False,1.0,,,,,,,False,0.81,1.08,1.46,4.52,7.09,11.44
19994.0,19993.0,37.33029,-122.026201,Merritt Dr B,,14.67,,,,,,,,,,,,,,,,,2022-02-12 21:41:04,,,,False,False,False,0.0,,,,,,,False,13.48,13.5,13.7,9.53,7.77,10.31
92480.0,92479.0,-32.12665,150.45824,Merriwa 1 B,,3.19,,,,,,,,,,,,,,,,,2022-02-12 21:39:27,,,,False,False,False,1.0,,,,,,,False,4.08,4.5,4.28,3.76,3.85,4.07
92332.0,92331.0,-32.12665,150.45924,Merriwa 2 B,,2.5,,,,,,,,,,,,,,,,,2022-02-12 21:41:25,,,,False,False,False,0.0,,,,,,,False,3.37,3.77,3.59,2.96,2.95,3.39
96640.0,96639.0,38.552637,-122.483883,Merus B,,0.81,,,,,,,,,,,,,,,,,2022-02-12 21:41:16,,,,False,False,False,0.0,,,,,,,False,0.92,1.0,1.58,6.68,6.89,8.53
26734.0,26733.0,37.754785,-121.951276,merv16 INDOOR RECIRC B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:38,,,,False,False,False,0.0,,,,,,,False,0.0,0.0,0.0,0.01,0.01,0.07
92106.0,92105.0,34.109349,-118.146732,MES B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:46,,,,False,False,False,0.0,,,,,,,False,0.0,0.02,0.12,1.99,2.21,6.8
30802.0,30801.0,37.231873,21.991364,Mes01_Solaki (PPel-EFAP2-teleDOS) B,,89.76,,,,,,,,,,,,,,,,,2022-02-12 21:40:56,,,,False,True,False,0.0,,,,,,,False,78.35,65.45,57.49,50.16,49.64,42.0
15016.0,15015.0,38.675711,-106.118725,Mesa Antero Elk Run B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:39:36,,,,False,False,False,1.0,,,,,,,False,0.01,0.01,0.03,0.11,0.14,0.4
45772.0,45771.0,25.729621,-100.523596,MESA B,,11.45,,,,,,,,,,,,,,,,,2022-02-12 21:40:09,,,,False,False,False,1.0,,,,,,,False,10.05,15.99,24.22,47.2,45.18,39.27
49976.0,49975.0,34.261699,-119.094568,Mesa Union School B,,0.64,,,,,,,,,,,,,,,,,2022-02-12 21:40:53,,,,False,False,False,0.0,,,,,,,False,0.3,0.27,0.29,1.36,1.51,5.73
101214.0,101213.0,38.448514,-122.613835,MesaOaksCircle B,,8.39,,,,,,,,,,,,,,,,,2022-02-12 21:40:17,,,,False,False,False,1.0,,,,,,,False,8.91,9.96,10.11,8.95,7.21,8.67
7495.0,7494.0,43.596016,-116.208208,MesaVista B,,10.79,,,,,,,,,,,,,,,,,2022-02-12 21:41:25,,,,False,False,False,0.0,,,,,,,False,10.58,10.44,10.89,15.05,21.79,17.76
104251.0,104250.0,33.199775,-105.641253,Mescalero Apache School B,,0.0,,,,,,,,,,,,,,,,,2022-02-12 21:40:49,,,,False,False,False,0.0,,,,,,,False,0.05,0.06,0.07,0.59,0.55,0.63
95726.0,95725.0,33.189098,-105.724794,Mescalero Tribe B,,25.66,,,,,,,,,,,,,,,,,2022-02-12 21:40:46,,,,False,False,False,0.0,,,,,,,False,95.94,69.46,45.55,12.09,7.46,7.95
13524.0,13523.0,32.869489,-117.251747,MESOM SIO2 B,,1.76,,,,,,,,,,,,,,,,,2022-02-12 21:18:01,,,,False,False,False,23.0,,,,,,,False,3.32,3.25,3.62,3.07,2.89,5.62
87164.0,87163.0,10.324535,-75.501629,Messer ASU Cartagena II B,,16.81,,,,,,,,,,,,,,,,,2022-02-12 21:40:58,,,,False,False,False,0.0,,,,,,,False,14.84,14.64,15.68,16.29,15.77,15.27
75452.0,75451.0,37.815528,-121.966243,Messian Place - Garage B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:57,,,,False,False,False,0.0,,,,,,,False,,,,,,
123336.0,123335.0,37.815462,-121.966114,Messian Place - Indoor B,,,,,,,,,,,,,,,,,,,2022-02-12 21:40:21,,,,False,False,False,1.0,,,,,,,False,,,,,,
76986.0,76985.0,37.815407,-121.966366,Messian Place - Outdoor B,,26.33,,,,,,,,,,,,,,,,,2022-02-12 21:39:42,,,,False,False,False,1.0,,,,,,,False,28.82,28.16,25.98,15.88,10.91,15.32
136487.0,136486.0,41.524865,-81.645897,Met Lab 2.0 B,,2.14,,,,,,,,,,,,,,,,,2022-02-12 21:40:26,,,,False,False,False,0.0,,,,,,,False,2.42,2.42,2.35,5.64,10.64,14.04
75808.0,75807.0,47.606099,-122.305951,MetalBox B,,,,,,,,,,,,,,,,,,,2022-02-12 21:41:20,,,,False,False,False,0.0,,,,,,,False,,,,,,
75878.0,75877.0,47.605933,-122.305852,MetalBox B,,13.76,,,,,,,,,,,,,,,,,2022-02-12 21:40:30,,,,False,False,False,0.0,,,,,,,False,10.14,6.21,5.49,7.01,9.31,10.57
30754.0,30753.0,37.091703,-2.363404,METAS B,,18.0,,,,,,,,,,,,,,,,,2022-02-12 21:35:43,,,,False,False,False,5.0,,,,,,,False,19.47,17.47,16.97,18.3,14.2,9.15
11129.0,11128.0,51.225111,5.965215,Meteo Leudal Limburg B,,12.34,,,,,,,,,,,,,,,,,2022-02-12 21:39:37,,,,False,False,False,1.0,,,,,,,False,13.51,12.77,11.27,12.33,13.2,17.3
